,ride_id,tpep_pickup_datetime,PULocationID,driver_id
1321,fefd1f4b-de96-44da-b322-37306816b320,2025-06-10T13:18:47,5,D013
1322,439ee22d-6ffd-47a2-aafc-1973c4c0c0f2,2025-06-10T12:02:04,89,D008
1323,f699165b-76a4-4ede-bca2-63d9ba8c1b9d,2025-06-10T06:53:50,96,D016
1324,145a6a49-96da-4537-9173-12664615d346,2025-06-10T10:53:21,48,D001
1325,5b115932-6f0c-41fc-bffc-263884d7795d,2025-06-10T12:09:02,39,D010
1326,ad25b584-34e2-4ab4-9e2f-9483eed1401e,2025-06-10T11:06:12,63,D004
1327,6db19781-c128-40e1-a3f1-e654265b05c9,2025-06-10T10:08:59,18,D010
1328,3ac31fee-5b32-4e8f-893b-cd4d58918e74,2025-06-10T14:03:59,100,D011
1329,f1fa46b3-2f5d-4142-8e19-cfa9180df479,2025-06-10T10:54:16,94,D014
1330,36d2b8bc-9b11-4a8d-b3cd-9d3f930b77b6,2025-06-10T07:37:31,25,D015
1331,5d1a562f-6335-472b-8c83-c54e08544ef7,2025-06-10T09:50:53,53,D016
1332,06a1f361-2c1c-4454-a9ed-3e46eba04377,2025-06-10T15:24:09,48,D002
1333,1b12756f-a9c5-4a66-94cc-2824066c88bb,2025-06-10T15:22:48,21,D003
1334,b6e6962a-c8a3-4721-a089-a30901bb36a5,2025-06-10T11:39:49,91,D017
1335,8b1cab09-5be5-4958-85a2-9adf6cbfcbb0,2025-06-10T13:20:36,18,D017
1336,5543d920-6249-46b0-91fd-e8415d0fc0a6,2025-06-10T06:31:37,23,D007
1337,316054e5-1ce9-45f1-b0b3-6ef495361a77,2025-06-10T09:39:14,8,D008
1338,5014d70d-5d05-4820-9812-c1998e12e8ed,2025-06-10T06:36:07,59,D002
1339,e4f2cf49-73c4-42e3-85c6-10ae1bf25150,2025-06-10T12:33:37,91,D007
1340,12aa4f42-e6dc-4765-90c0-1eef3a267137,2025-06-10T10:59:15,48,D015
1341,9e3cf73e-e0df-400f-9b8d-9b025e8a687f,2025-06-10T15:11:43,51,D004
1342,e8f3ea17-a154-4c1b-9ec8-17308666c5c0,2025-06-10T06:33:22,31,D012
1343,97146309-f168-4685-a40f-de6608ee1341,2025-06-10T14:53:53,77,D015
1344,121b7fcd-122e-451f-a948-c949ca3b9ab6,2025-06-10T09:13:58,61,D019
1345,19eb1dfb-b5a2-480c-947f-e919a84298b2,2025-06-10T12:22:01,45,D006
1346,d6d72ab7-419c-46c8-afa8-4930ad382809,2025-06-10T10:42:31,96,D003
1347,0298f14e-6558-43ff-9cc0-a2e09f469961,2025-06-10T11:11:22,4,D013
1348,91a9aa18-20ab-4afe-b3b4-cb0e1999905d,2025-06-10T06:54:13,21,D019
1349,636ebb2c-e505-4764-8bbe-df0aaa022f93,2025-06-10T09:54:05,29,D008
1350,cd5f4b97-5c29-4a53-adea-f9f0673a78a8,2025-06-10T09:45:48,35,D014
1351,d4721f2b-391a-4f1b-97d6-cef8f4147ec9,2025-06-10T15:20:38,3,D001
1352,76b3eacb-9634-45fe-a2a0-9f4b90730f46,2025-06-10T14:37:50,17,D006
1353,c20c0814-ee53-47a9-87a8-925f17131f99,2025-06-10T06:09:14,29,D009
1354,0c35940a-dedb-437e-a321-a1bb74a44283,2025-06-10T11:33:38,92,D009
1355,05844626-24c8-474f-8a90-9e69dbba540c,2025-06-10T13:42:54,49,D012
1356,89991fa8-3e43-4de9-ad27-dfde45cd541b,2025-06-10T14:21:20,33,D007
1357,7ce6e0b3-0070-419b-8d6f-5e6e2d47b7a6,2025-06-10T14:29:45,39,D017
1358,94bc645e-2462-4a63-a54c-47b0d7bc6e16,2025-06-10T13:13:47,75,D004
1359,35fb3d64-5add-44dc-ba76-b9a0f8157b72,2025-06-10T06:08:01,66,D012
1360,53790242-82b5-407e-9b9b-8986ac1bdfeb,2025-06-10T11:08:45,39,D004
1361,90effa73-3e05-4873-8411-b0b2c605ee53,2025-06-10T14:46:11,9,D011
1362,0003d75a-abdd-4538-9185-fdc3acd2b242,2025-06-10T11:01:59,82,D011
1363,a71e9e25-3ae7-4595-b9a0-d3417aed02f3,2025-06-10T11:02:25,34,D010
1364,c3e4d13c-6dd7-4a3f-8d51-00e2c6bc169f,2025-06-10T09:25:44,20,D017
1365,47fb1973-72a7-4f95-96c1-4fb9b7640f19,2025-06-10T10:22:28,8,D020
1366,8ae4dfb7-f051-4df4-80d1-5df2a697c348,2025-06-10T13:21:22,85,D011
1367,f73a94f3-8c84-4733-a05b-0c466a959c40,2025-06-10T08:32:50,93,D001
1368,ab4d828d-81b9-4c03-8d7e-ffb5efbbd24d,2025-06-10T15:03:15,38,D009
1369,bcb0f869-417d-4774-aec0-2b26bc338892,2025-06-10T13:37:11,52,D013
1370,effb9270-8b42-4045-b5fa-305e67381b94,2025-06-10T06:38:34,75,D019
1371,1a4ff639-2d57-4ce5-8fe0-184ec8b16763,2025-06-10T09:27:26,44,D008
1372,0b557833-4fba-4bf5-884d-2655bae01936,2025-06-10T15:43:57,82,D016
1373,8533f6ff-cb0a-4dfb-9e6a-ca5220c165ce,2025-06-10T12:31:34,65,D010
1374,1e6f87f0-1b36-4f88-9e5e-d56fa0aca80c,2025-06-10T09:05:40,85,D018
1375,bbb00fa2-58c8-4b6f-a1d7-11f44918da6c,2025-06-10T09:17:50,38,D004
1376,d95ffc74-2b7d-4863-b351-5b6fbc95ccb3,2025-06-10T14:34:13,17,D009
1377,3c26e674-0935-4ee1-897e-89c959c54e7d,2025-06-10T09:19:57,88,D011
1378,f7d903de-9b7a-418d-ae6c-8ecbb3ae2622,2025-06-10T07:37:32,29,D012
1379,0b262c87-3e25-409b-8e55-32d1bba9c273,2025-06-10T10:03:56,96,D010
1380,e53a9852-6064-42c6-bf9e-0b0ad52e413b,2025-06-10T13:39:16,43,D012
1381,2f55f92a-8f3c-45d8-ab3b-3887e70f8739,2025-06-10T10:44:36,75,D010
1382,f4ba6c77-c5fc-47a2-b950-288b1dc45e9a,2025-06-10T14:26:33,16,D016
1383,60fa4447-4d4c-4682-b487-55fdff07a701,2025-06-10T06:58:37,82,D019
1384,78a15960-8fc9-4e86-8681-fa88a3531619,2025-06-10T07:17:47,61,D007
1385,1ea859ee-e958-4575-83d0-a61d99e4c402,2025-06-10T15:06:39,16,D013
1386,1f5b18af-a6a0-42f6-9e5c-923f710bf398,2025-06-10T15:38:43,39,D014
1387,6eccd1b0-c366-4b34-bae5-7659b49c9b1a,2025-06-10T06:59:03,20,D005
1388,ea99b683-e286-4339-a2a0-935f075ed628,2025-06-10T09:38:46,44,D014
1389,611c5165-02ff-4b77-80e3-1659e3105aac,2025-06-10T14:19:47,19,D011
1390,3bae0eaf-de99-4309-8f1a-7f9bb814d839,2025-06-10T09:16:59,100,D003
1391,dcf8e4ad-a628-473a-a8d3-21b7828134d5,2025-06-10T14:52:34,43,D006
1392,6bd58b68-2048-47fa-93f9-186716224769,2025-06-10T11:42:19,82,D002
1393,2882dd3e-6702-4875-8ccc-5a99c52b2d06,2025-06-10T06:05:08,58,D009
1394,2afcfa8b-770c-4f96-92db-bde65de19e38,2025-06-10T09:48:42,98,D006
1395,6838a875-11f4-4da4-a550-222b6f8aeba8,2025-06-10T08:53:03,63,D003
1396,07eacef9-72c8-445d-9216-5101dd2b653d,2025-06-10T08:21:20,79,D014
1397,c55ec469-9e5a-4437-97e6-88ed235e7487,2025-06-10T13:49:01,52,D014
1398,21772b9c-b72f-408f-b702-05c416de07c1,2025-06-10T14:41:26,50,D001
1399,d3768865-4fa6-4686-9141-80d43cc1682e,2025-06-10T06:41:12,69,D007
1400,6652bf0e-7ec0-4b76-ab3a-959dfea47958,2025-06-10T12:47:31,2,D011
1401,e19ba24b-a147-453e-b89e-78c9019ae415,2025-06-10T15:40:01,25,D001
1402,4b9a6072-ed54-4131-b3f7-1ac54dfc3557,2025-06-10T06:04:30,81,D008
1403,69c0a6a5-94e9-4d18-9618-eaa499b9af63,2025-06-10T10:07:08,89,D012
1404,df8b9cce-7634-4eec-b26a-d2a61e6ce242,2025-06-10T11:40:53,17,D004
1405,2693862a-f52a-4a9f-b0fe-66d863e84895,2025-06-10T12:58:56,65,D019
1406,2653b41f-9bd3-4d8d-b800-6a7be8c3fcfd,2025-06-10T11:34:21,22,D003
1407,892399dd-54da-4247-91aa-e829c38e7229,2025-06-10T06:49:56,39,D010
1408,99abded0-e92f-4d67-bef7-0d836c852ec6,2025-06-10T14:17:59,94,D017
1409,cb69ca13-f56b-41e4-ba11-83948ce269db,2025-06-10T15:32:28,44,D014
1410,bfbc03ae-9a22-4f06-af2a-1dfd81538026,2025-06-10T08:26:08,44,D016
1411,b4f6a159-a90f-489b-add7-a4c811c01631,2025-06-10T12:32:23,97,D007
1412,af9c759d-0624-4194-b1b6-b52a3682cc5b,2025-06-10T09:00:05,52,D001
1413,f91f0404-803e-4e07-8d60-573b3d21daeb,2025-06-10T10:09:29,29,D005
1414,88f687d9-d714-4d51-800d-f88c8c1eb1bf,2025-06-10T09:50:40,94,D001
1415,a0dfa342-95b1-49b7-86d4-6c5df06b2d6c,2025-06-10T15:11:11,22,D004
1416,feb0aef9-5c35-452a-86b0-29027de05fd5,2025-06-10T12:40:24,92,D002
1417,50b2efe9-6646-4796-bb87-0626a9d06f83,2025-06-10T12:49:48,82,D009
1418,77be58af-67a5-4ee5-b41e-291ea3686496,2025-06-10T15:44:04,80,D002
1419,c60a5c72-49d7-4ef7-a1ac-95af80a6a215,2025-06-10T06:52:23,85,D004
1420,9d4a9ed2-831c-4411-b4d4-2680fcf669ce,2025-06-10T06:21:33,7,D004
1421,fa49f11e-e58a-40b6-9fc7-c6fdf47b55e6,2025-06-10T13:35:13,57,D013
1422,89d6455d-5d49-490a-b686-2e758ac98b5b,2025-06-10T08:14:59,71,D009
1423,ae55d0ee-cd33-4e16-b6d8-dc4a86775755,2025-06-10T14:38:10,90,D005
1424,a0b7ef39-9c0a-481e-9581-2b87d175165a,2025-06-10T09:44:27,89,D001
1425,62e60b6d-a2cf-48a1-846f-cb4b1d7e5d63,2025-06-10T11:28:53,54,D004
1426,cb5cd5f4-36bd-42c7-a732-5a7f6d4a3e43,2025-06-10T15:28:18,35,D020
1427,23e12b08-5042-4c5b-bba4-1ab57b3eceae,2025-06-10T08:29:49,54,D004
1428,11fafae3-0051-44d2-a6d8-385dcaf1b8b1,2025-06-10T15:18:47,93,D020
1429,f196fc61-002a-487e-af8e-a2a22787a843,2025-06-10T08:08:35,37,D004
1430,e0dbf80f-8277-436f-95c8-45b5ec6765fc,2025-06-10T07:56:04,64,D007
1431,15f5bde4-d657-4477-8aa8-5cec9f11d84c,2025-06-10T09:38:10,100,D009
1432,c56f7d46-b930-4328-9d92-a41cde2c9380,2025-06-10T15:31:24,26,D012
1433,bdba4a09-0841-4693-b3c3-b4452cc7137b,2025-06-10T13:27:33,38,D006
1434,aaf2dcd3-dcde-438d-b229-26d3eac4f763,2025-06-10T06:43:02,71,D016
1435,4980531c-2dd3-49a3-a195-ba2c98230cf2,2025-06-10T09:46:51,89,D016
1436,d9fd93b7-64f4-4a3a-a953-0f1e7f7fc25c,2025-06-10T12:01:06,31,D001
1437,8a7d64c3-b5d1-49a5-bfd3-254774ea79c6,2025-06-10T06:13:55,86,D003
1438,11a4755c-c50a-464d-88e6-0ee6b32531a1,2025-06-10T08:00:37,74,D016
1439,d160d43f-30e2-48fb-a469-709fdb4e76ba,2025-06-10T08:42:54,12,D017
1440,0453e29a-5ee1-4421-a118-8198e2a41072,2025-06-10T07:21:58,93,D004
1441,3b20c712-e2d1-469f-b311-595023b86337,2025-06-10T10:39:30,83,D008
1442,44bc71d4-ffbf-4678-88ad-1a41f2955917,2025-06-10T14:18:53,38,D009
1443,538507f1-8865-4258-8c39-f9a54d8225c2,2025-06-10T14:27:06,7,D004
1444,3c10e5b0-6c95-420e-a736-15f810eef14f,2025-06-10T09:10:49,6,D010
1445,566b0b0d-fb66-4577-b5ee-3f5391fb2873,2025-06-10T12:33:27,87,D011
1446,956f5799-da55-46da-bacd-7bd327d0e386,2025-06-10T13:45:18,95,D004
1447,0217916a-25f8-48f9-885d-0e9dc4a60fa8,2025-06-10T07:43:45,98,D002
1448,5105f0a7-5bcc-4d98-9b39-54b060f4f392,2025-06-10T06:10:33,18,D006
1449,8b308deb-0a52-4e5b-a15a-abe987151275,2025-06-10T11:58:59,46,D015
1450,aa976ae1-f5bb-41f0-8f0c-15acf1730776,2025-06-10T10:53:03,94,D003
1451,bdedb0fa-c76d-4c82-a242-1190a2f52591,2025-06-10T12:47:00,44,D006
1452,9329ae38-706b-48e9-bbcb-c5ffcd3fd844,2025-06-10T08:04:20,52,D013
1453,63e8fb79-06db-481d-a6c7-71a07bd3cde2,2025-06-10T14:18:39,35,D013
1454,862906f6-1b84-42fc-89b0-19f1c85d1cab,2025-06-10T14:42:22,54,D006
1455,997b58bb-1750-4e18-a867-ba33cf37d269,2025-06-10T08:03:29,17,D002
1456,1c54387a-43da-417f-9035-49b59b456c0e,2025-06-10T08:54:06,14,D014
1457,9195d524-76cf-4690-a919-d2b736b1f29b,2025-06-10T14:47:12,73,D015
1458,03102ae3-3121-46be-b381-b24be56e04d5,2025-06-10T09:17:59,79,D013
1459,b34bc954-18e2-468d-8c4a-f2059d6ee4a3,2025-06-10T12:31:41,79,D001
1460,c3208906-b364-4d8a-a10e-2d91ac9dea71,2025-06-10T08:22:42,62,D016
1461,c8c96126-4ff1-4e27-89c2-4cece073b6b7,2025-06-10T08:03:21,53,D015
1462,3f5b0d6a-f0b4-40c3-ba64-2023cfeaff64,2025-06-10T06:50:12,9,D009
1463,461a193a-0efe-409d-9db6-63d0f8f74d69,2025-06-10T11:43:13,2,D017
1464,c493bb0c-78fd-4f96-bbeb-c55f54fc6da3,2025-06-10T10:04:39,86,D011
1465,237413b1-ddb8-4615-bcf5-2cc4ad78db79,2025-06-10T15:26:59,67,D020
1466,64104cec-b5bb-413f-a38d-9bfa2dd4e165,2025-06-10T07:44:01,56,D008
1467,14e4cc09-058f-4fd1-b513-5650069e531d,2025-06-10T14:46:23,45,D013
1468,2b06d585-a44e-4652-9c47-432002623d4f,2025-06-10T08:42:22,72,D020
1469,5087dd7c-860a-4925-84d9-5607b8e4cc20,2025-06-10T06:59:36,2,D006
1470,e37bb429-4670-4c9a-b1cf-bf2d2147caca,2025-06-10T15:12:12,61,D016
1471,cf2868b3-ea24-41b1-ba86-f1aa8da89365,2025-06-10T09:00:39,10,D016
1472,e21eb296-75dc-4c2c-89ae-acc8897f107c,2025-06-10T11:50:13,31,D011
1473,09e069aa-a3fa-4260-a26f-6de11bb4176e,2025-06-10T11:03:49,7,D017
1474,27bea168-4650-4002-a646-15704cd549a2,2025-06-10T10:03:15,71,D013
1475,d84ba440-6b03-4051-aaa3-a31c8ed9ae9c,2025-06-10T13:20:29,31,D003
1476,e10891b2-e005-4112-a2b3-9fba70c36fe0,2025-06-10T14:21:27,57,D019
1477,5f0b0a1d-a930-4bd5-ae0b-68ccea0ed0fd,2025-06-10T14:09:26,12,D016
1478,5d5a2b1a-ebe8-4f21-a053-800c5209e8c7,2025-06-10T14:08:19,41,D004
1479,74ed8116-8eee-4a47-8b00-6a0d6a5c54fb,2025-06-10T15:03:15,96,D001
1480,26a0a122-37f3-4cd9-8304-7d6a716b6a31,2025-06-10T07:52:06,52,D014
1481,900040ae-bcd8-46be-870c-c7d4540eb275,2025-06-10T06:39:08,72,D018
1482,1bb4df43-9f28-4e4e-a0d6-bf037ca4c754,2025-06-10T06:00:11,12,D020
1483,2d4303b8-9980-49a0-af49-750b7b516a05,2025-06-10T11:32:42,66,D018
1484,82dea58e-798b-4c87-8b03-35d7b196e3b6,2025-06-10T09:45:56,84,D015
1485,0a7fd274-022b-444e-be28-b1a0d35342b6,2025-06-10T12:12:18,47,D002
1486,1889c6f9-9050-4199-8b3c-549321eea0b6,2025-06-10T10:03:29,59,D011
1487,cf0d2e10-6e65-4e75-b5d2-92a0c802c766,2025-06-10T14:36:47,92,D012
1488,cf5864c3-eff3-43bf-ad2c-0efd4d75d1ec,2025-06-10T14:14:17,15,D004
1489,373f333e-29c6-47ed-88b2-e3b750716df4,2025-06-10T10:02:12,1,D011
1490,05ffb822-6421-45fc-9ca0-b8a74d1d01d4,2025-06-10T12:27:54,82,D010
1491,620bc226-098e-414f-9763-5c4c5320b480,2025-06-10T15:58:13,67,D012
1492,9001b728-cec8-4410-8f9f-ea9921ef028a,2025-06-10T07:56:07,6,D006
1493,8ced35a9-56cf-418b-a831-91d063860f6d,2025-06-10T14:57:51,18,D014
1494,2cda71ed-7e8c-412b-b3eb-b6837762cbfc,2025-06-10T07:56:49,33,D020
1495,17b94426-c594-47cb-b426-21d5aef18aa5,2025-06-10T09:33:59,25,D004
1496,262f2eb1-f01f-444f-b78c-fab476e75311,2025-06-10T13:09:08,28,D015
1497,82d967c1-181a-4fe6-8987-ecda9acf4465,2025-06-10T09:28:09,92,D011
1498,5d7c748d-04d7-4457-8b29-5ec45f5811a0,2025-06-10T07:57:42,97,D014
1499,673993a3-85ba-44ce-9d41-648d3997df47,2025-06-10T06:50:47,82,D019
1500,7d98785f-f135-4b3b-8acf-5a40387f1252,2025-06-10T08:14:35,99,D015
1501,354469c7-37ef-453c-801a-e9ddeb250228,2025-06-10T14:19:35,85,D019
1502,90d8b9fb-d599-41f2-ace8-8d894052b307,2025-06-10T15:10:43,18,D016
1503,dc1fb242-a01e-4fb7-b162-0f78c11d3ade,2025-06-10T06:04:44,68,D002
1504,90c12ee8-4c5a-4dbb-9ff0-832eb52270aa,2025-06-10T13:52:44,75,D016
1505,285a52f7-6b13-4016-82de-e05479318f65,2025-06-10T15:15:14,100,D006
1506,3f5ae767-73b0-4bd7-a639-31bbdffc6790,2025-06-10T09:09:40,94,D005
1507,11e659c2-abd9-4178-9dda-beaaa729610d,2025-06-10T07:53:06,50,D020
1508,fc21a322-a93c-4463-8311-93b1e73f6bed,2025-06-10T11:51:32,65,D013
1509,15c6ab25-6184-49b3-b105-07f2b8d44899,2025-06-10T13:37:17,78,D008
1510,dc5652d4-79ef-44d4-b9df-36eae5891eed,2025-06-10T10:58:50,51,D011
1511,fd5deaee-9fb3-4006-a194-a3fc82dbdcea,2025-06-10T11:21:18,58,D005
1512,e752bc98-c0f6-4316-af7c-554862c5ed0c,2025-06-10T08:30:55,53,D020
1513,e13055e8-2028-4f49-bc6b-30af489ad0a7,2025-06-10T15:19:33,39,D018
1514,a041d37a-3639-4d7c-98c9-e862dde427e3,2025-06-10T11:42:52,92,D018
1515,1b757af8-78bd-42a5-95a7-878e32d6e283,2025-06-10T09:57:23,26,D007
1516,e2df505b-d085-4e4d-931b-c39713ced242,2025-06-10T11:17:23,88,D012
1517,681ff956-d54b-4cea-8c39-6ac7a1ba617c,2025-06-10T08:24:54,91,D006
1518,9c6b2ae6-d16c-485f-a918-d331f78f2317,2025-06-10T15:10:23,70,D011
1519,d7889c05-01d6-48e7-968f-04c2e98d305b,2025-06-10T08:06:03,98,D012
1520,7f3ee77c-ca6c-4003-9479-acc3b90998e7,2025-06-10T14:44:41,75,D019
1521,93f15663-037d-4830-8362-b0f4848883b1,2025-06-10T13:35:59,87,D018
1522,80c6408b-441d-429e-ba0c-e67317906670,2025-06-10T11:12:18,55,D001
1523,b610c6ad-2f2d-4001-97e1-b9fcbcf2d0af,2025-06-10T15:30:57,14,D001
1524,35e08ba6-8942-4023-a04d-c28f92c7f602,2025-06-10T12:56:00,19,D002
1525,db57beb1-2165-4e30-8494-f3b7d5abf659,2025-06-10T07:01:49,26,D009
1526,20a4611c-e256-4ed6-a1d3-0f978a3a196a,2025-06-10T08:55:47,37,D009
1527,d7785291-3e94-4dd1-b19a-a817b0a5701b,2025-06-10T08:39:56,8,D010
1528,d086f0f4-e82b-4583-812a-2821eecdc2d2,2025-06-10T09:42:49,97,D018
1529,daf15258-5792-4e9f-8ed0-547bc89271f3,2025-06-10T06:35:17,46,D015
1530,3bd22de6-3440-4d3a-ab98-84b99fd938f6,2025-06-10T07:51:56,79,D018
1531,147e431c-1d52-42e7-892b-08c2751e76a4,2025-06-10T10:05:00,96,D018
1532,0d8aff7f-08e6-42e4-9695-dd104760d7c6,2025-06-10T13:04:46,31,D017
1533,a50105a1-20fb-4009-884f-a3f785de019c,2025-06-10T11:14:10,89,D002
1534,ec06f8ab-b1bb-4235-8a21-836b3464a642,2025-06-10T12:56:47,50,D014
1535,6bb6469b-204c-40b9-8936-db8da1a5718f,2025-06-10T11:41:30,71,D002
1536,ed08280c-d606-4208-b39f-5b31f50396d9,2025-06-10T06:14:09,96,D009
1537,0108735d-3985-4fa2-be68-92f273866ef8,2025-06-10T09:41:49,80,D015
1538,1dfcad66-37a0-46f0-b3fb-4ca599f4c0ea,2025-06-10T10:06:21,82,D012
1539,267a51b5-3801-4baf-b26c-ab2d548ba7ba,2025-06-10T15:57:02,95,D020
1540,f863aa60-f6a0-4c33-babc-be5f26eeaf0b,2025-06-10T09:34:35,100,D007
1541,1336290d-5a8d-4677-8bc0-3364810ce936,2025-06-10T11:21:19,58,D006
1542,b627c026-8567-4d31-ac45-d3d478fc7356,2025-06-10T07:21:20,24,D006
1543,86dc08df-2c8b-4bcc-b9ae-ea68bbcf8549,2025-06-10T15:21:15,16,D013
1544,223faf84-8928-4583-b9fb-a1cb8637d3da,2025-06-10T06:44:23,55,D009
1545,51ecfe9c-d11d-4460-9a00-cd9801ce1570,2025-06-10T10:48:37,17,D006
1546,c81ad45c-c1e4-47a5-8dcf-05bc59c210b3,2025-06-10T10:38:32,1,D011
1547,7fd2dfee-c31e-48b6-9876-2d6c35f01854,2025-06-10T14:29:21,91,D005
1548,c214e304-6496-4219-bc2b-67fdbd4f2cf3,2025-06-10T06:43:37,20,D011
1549,920b0c90-6442-42ea-a9d2-9ec3e662b7db,2025-06-10T06:55:32,100,D020
1550,28064117-66d0-46e3-8092-4d34f7efbe67,2025-06-10T11:28:56,63,D019
1551,f13d210e-131a-46e7-b517-49b706f355bb,2025-06-10T12:31:07,10,D011
1552,27a0bfbe-0dbc-4d97-a485-c0e13f60103b,2025-06-10T15:33:52,29,D006
1553,170a7c99-c6d9-410f-b108-3e169a008efc,2025-06-10T15:28:38,9,D017
1554,7fee5740-7a8d-4301-bea3-4e29a8e11b0b,2025-06-10T08:54:04,54,D018
1555,8be2810c-7587-41c3-a7be-a3e1a1a41a03,2025-06-10T15:46:35,52,D003
1556,87fc7472-7999-4bdf-a7b0-53d28de355a4,2025-06-10T12:21:38,29,D007
1557,56e2abd0-2dbf-4b8d-89f1-65c183e7a5b7,2025-06-10T12:02:30,43,D012
1558,bd9f0d5c-b6e2-4be5-b9a0-49e7f270a8ab,2025-06-10T11:20:39,28,D020
1559,2cfe17cd-7855-443b-9690-a7bfff785222,2025-06-10T15:39:26,61,D018
1560,c0ff9b6f-88c6-4808-b3f1-72c7acba8350,2025-06-10T06:09:36,15,D012
1561,4f08c72b-d051-4e54-a16c-cffb72265f43,2025-06-10T14:06:47,31,D020
1562,9e3e1e47-adac-44cc-87ce-3bc2b726a44c,2025-06-10T10:26:19,6,D011
1563,62ba47a6-c89b-4958-a5df-0571a98016e2,2025-06-10T12:56:33,15,D013
1564,97896f33-a92b-47cb-ad14-dbe4ec0d2018,2025-06-10T10:40:15,70,D010
1565,114e0f03-8fac-48f5-84ad-9277149603ea,2025-06-10T06:26:59,67,D012
1566,b0c157ef-7855-4e6f-960c-610e865072e0,2025-06-10T15:21:45,66,D015
1567,4ef352e6-18fe-48ec-8706-ec01b127ab73,2025-06-10T14:51:43,6,D010
1568,49c6922b-6a81-45a9-b225-6ab65d351dab,2025-06-10T09:30:16,42,D017
1569,e406700a-3560-4026-a25f-a7758a7a4dce,2025-06-10T07:29:56,13,D006
1570,08c79f01-b4a7-48ad-a4b1-96e2fe90a9f8,2025-06-10T15:47:36,69,D001
1571,14900a60-0e5e-4d30-87b6-1f35c5c5d126,2025-06-10T07:11:30,27,D007
1572,295d7aff-313b-48c5-aebc-d6bb7cd4d7ac,2025-06-10T13:43:20,14,D007
1573,c32d9bf8-7388-4922-a555-9d6b7ef30762,2025-06-10T15:47:22,90,D014
1574,06f1de81-dc26-4222-8330-32fe014580ff,2025-06-10T07:18:46,96,D005
1575,3aa9df6e-5b97-459c-aa0c-b3a48cb74778,2025-06-10T06:25:56,59,D011
1576,1b47d377-96b7-4e39-80e1-f57a83a8666e,2025-06-10T06:41:22,12,D003
1577,d619e115-53f7-45e8-a3f7-a8baf76e47c5,2025-06-10T06:59:16,23,D009
1578,693a27ab-5c40-422f-a660-52c2685d6529,2025-06-10T07:16:56,74,D008
1579,69509bb6-ed03-4b07-8326-d21f628a85f4,2025-06-10T10:42:30,53,D013
1580,d9fc4ad8-34e2-4fdd-8b4f-07a6fcd7eb24,2025-06-10T14:12:44,81,D013
1581,72bd8f35-ea1d-4002-85af-8de3ebeb09ac,2025-06-10T13:52:58,41,D001
1582,871ebdfe-238a-41fd-8f3f-66f200a97057,2025-06-10T13:05:26,87,D004
1583,ba1262a8-88d5-4b89-96a8-fe164e765954,2025-06-10T15:44:10,1,D020
1584,31a2a9f6-aac4-4b3b-a5a7-282652191a1e,2025-06-10T07:09:04,97,D019
1585,be51b421-a5c3-4ca3-bd24-46acc0d87039,2025-06-10T06:49:42,90,D003
1586,f1d26327-cd65-49f8-8361-f2f92dbd9033,2025-06-10T12:30:42,65,D004
1587,3a19a00c-6185-43aa-a955-d8906c3dc3c2,2025-06-10T11:16:34,88,D010
1588,fffb05d3-adcf-415c-853c-4f4fbe367abd,2025-06-10T07:34:29,37,D015
1589,18fe41ff-c82b-4137-8d6d-8b4a1aba384b,2025-06-10T12:56:36,51,D001
1590,96cd85a3-36bf-4503-abff-ae045de7bd29,2025-06-10T14:37:43,21,D018
1591,88dfa14d-b7df-4cb1-be74-29e07a4a49ce,2025-06-10T10:00:09,18,D013
1592,96cbcb35-2334-41d0-acfb-dcb235aa0b8b,2025-06-10T15:56:04,38,D005
1593,42e149d4-2ffc-482a-bf43-3b0a00b89850,2025-06-10T11:25:33,87,D012
1594,e6c036b5-9987-4cdb-babf-973ef642072f,2025-06-10T06:12:10,71,D018
1595,9b77495e-6630-48f0-9efd-5237024022d0,2025-06-10T08:34:25,16,D002
1596,a11f3acf-b6c0-493f-b369-8cc8977e9323,2025-06-10T06:05:29,74,D020
1597,48f5feee-2a8f-427b-bdb5-5f2cb7cb0415,2025-06-10T13:10:26,69,D018
1598,3a7baecc-e7f4-4f06-8dff-bcb4693471e8,2025-06-10T07:32:58,40,D007
1599,180bd773-721d-4d79-b766-2c669a4d4787,2025-06-10T12:15:34,28,D014
1600,7d604885-7d70-4ffc-8814-eaa965c4ca8f,2025-06-10T15:19:50,19,D006
1601,6a0d8751-bcae-41f0-9372-b7df167e5018,2025-06-10T09:20:58,29,D020
1602,083724de-bfd0-4390-8806-ecb9ddd05ae2,2025-06-10T10:36:03,25,D004
1603,35090ecf-e9a7-4e5a-b2ea-fb0b3d585380,2025-06-10T09:18:05,86,D019
1604,0161e4ec-6c1f-46d3-8c4f-0b07628ee3c5,2025-06-10T06:59:24,97,D018
1605,6c26af90-b479-48e2-b3e3-fc33627a916f,2025-06-10T14:23:49,83,D018
1606,9e9d1fd9-c134-4632-a185-76811e1ad805,2025-06-10T07:19:53,38,D003
1607,1ef41f22-5048-47ea-bf20-5aa87dc3fd05,2025-06-10T10:33:49,13,D007
1608,b997f2db-97e0-48e7-994b-1b1e22aa6e85,2025-06-10T14:52:08,43,D012
1609,50186dbe-d377-45b7-bbef-a39844d0e961,2025-06-10T08:20:02,86,D008
1610,47ec7f02-a406-435d-b787-9988f97b5035,2025-06-10T07:49:16,37,D020
