trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
2024_T00085,2024-09-10 17:23:55.712871,MSFT,935.14,816,B0077,S0072
2024_T00114,2024-09-10 19:59:54.968700,TSLA,1415.61,709,B0013,S0051
2024_T00421,2024-09-11 22:38:39.703804,AAPL,1069.77,789,B0088,S0091
2024_T00261,2024-09-15 07:23:20.934305,AMZN,1358.34,954,B0026,S0033
2024_T00182,2024-09-15 19:43:13.490811,AAPL,345.99,75,B0026,S0004
2024_T00310,2024-09-17 00:18:35.582068,MSFT,1037.21,223,B0036,S0033
2024_T00196,2024-09-18 09:52:18.756672,TSLA,921.45,232,B0070,S0059
2024_T00396,2024-09-20 10:58:10.611713,TSLA,398.32,638,B0048,S0069
2024_T00127,2024-09-20 12:43:46.727738,GOOGL,263.63,922,B0068,S0020
2024_T00207,2024-09-20 16:30:48.999532,AAPL,1212.99,798,B0048,S0032
2024_T00464,2024-09-21 00:56:22.757301,TSLA,925.59,913,B0022,S0026
2024_T00026,2024-09-23 07:32:48.635014,AMZN,1046.58,527,B0065,S0016
2024_T00193,2024-09-23 16:14:32.575735,MSFT,465.64,914,B0024,S0004
2024_T00478,2024-09-24 08:26:44.577455,AAPL,831.95,951,B0097,S0025
2024_T00130,2024-09-24 11:50:46.661958,TSLA,1460.52,167,B0084,S0083
2024_T00290,2024-09-24 20:55:14.197670,TSLA,1241.61,807,B0036,S0084
2024_T00497,2024-09-26 08:45:10.192630,AAPL,1479.8,486,B0005,S0020
2024_T00027,2024-09-26 09:29:16.754753,AAPL,502.0,801,B0036,S0002
2024_T00248,2024-09-26 21:17:53.580937,AMZN,1152.51,122,B0025,S0046
2024_T00436,2024-09-27 02:04:01.606546,MSFT,890.84,481,B0039,S0069
2024_T00408,2024-09-27 09:07:47.344003,GOOGL,1124.49,165,B0018,S0094
2024_T00054,2024-09-27 11:28:40.350174,AAPL,1491.46,241,B0021,S0056
2024_T00061,2024-09-28 05:30:35.769941,MSFT,1415.0,315,B0039,S0090
2024_T00330,2024-09-29 01:35:01.634961,GOOGL,518.5,212,B0096,S0026
2024_T00332,2024-09-29 04:58:45.714207,AMZN,503.2,666,B0042,S0003
2024_T00173,2024-09-29 17:26:59.478609,GOOGL,1059.67,483,B0009,S0065
2024_T00389,2024-10-01 10:29:30.323599,MSFT,591.83,965,B0057,S0037
2024_T00060,2024-10-02 00:36:51.578749,AAPL,423.16,546,B0098,S0071
2024_T00149,2024-10-02 07:20:40.029910,MSFT,901.67,862,B0055,S0075
2024_T00119,2024-10-02 14:03:24.744423,GOOGL,248.3,514,B0092,S0028
2024_T00419,2024-10-03 02:08:49.857278,TSLA,1084.33,15,B0093,S0036
2024_T00090,2024-10-04 08:59:29.235746,AMZN,1208.16,320,B0013,S0021
2024_T00397,2024-10-04 13:15:57.737125,TSLA,226.44,726,B0009,S0009
2024_T00314,2024-10-07 22:34:22.925293,TSLA,1309.96,363,B0037,S0037
2024_T00128,2024-10-08 13:23:15.411293,MSFT,117.55,722,B0072,S0079
2024_T00092,2024-10-09 04:52:16.638283,GOOGL,912.53,464,B0071,S0001
2024_T00240,2024-10-09 06:28:58.675235,TSLA,1259.18,824,B0061,S0079
2024_T00030,2024-10-09 16:19:46.894752,AMZN,1475.62,851,B0061,S0049
2024_T00364,2024-10-10 06:11:57.969794,AAPL,1341.12,268,B0021,S0037
2024_T00362,2024-10-10 17:31:17.873477,GOOGL,105.24,358,B0044,S0016
2024_T00071,2024-10-11 08:03:38.064071,AAPL,1066.61,663,B0071,S0002
2024_T00334,2024-10-12 00:32:01.900556,MSFT,1002.1,476,B0008,S0031
2024_T00293,2024-10-13 05:44:41.363452,TSLA,1486.02,638,B0020,S0066
2024_T00356,2024-10-13 10:23:03.455910,TSLA,1082.61,86,B0014,S0030
2024_T00454,2024-10-15 06:04:34.702290,AMZN,966.02,872,B0081,S0076
2024_T00159,2024-10-15 18:44:58.580753,MSFT,395.12,478,B0071,S0071
2024_T00390,2024-10-16 22:56:25.227625,GOOGL,493.19,991,B0099,S0050
2024_T00124,2024-10-17 05:57:39.424022,MSFT,1420.85,232,B0074,S0050
2024_T00479,2024-10-17 11:20:15.243996,MSFT,326.89,707,B0035,S0040
2024_T00304,2024-10-17 15:59:02.184651,AMZN,1411.25,229,B0051,S0067
2024_T00280,2024-10-17 20:16:47.382941,TSLA,327.95,928,B0026,S0020
2024_T00028,2024-10-18 14:30:44.387333,TSLA,1485.51,441,B0029,S0032
2024_T00456,2024-10-18 18:16:05.219117,TSLA,295.21,363,B0094,S0028
2024_T00352,2024-10-19 09:12:11.374676,TSLA,292.58,207,B0091,S0074
2024_T00472,2024-10-19 10:21:27.549973,GOOGL,458.06,258,B0073,S0025
2024_T00117,2024-10-20 13:15:12.815338,GOOGL,1155.03,737,B0084,S0031
2024_T00321,2024-10-21 04:28:36.972458,AAPL,1431.09,476,B0026,S0075
2024_T00318,2024-10-23 22:48:28.189498,GOOGL,312.12,546,B0069,S0027
2024_T00103,2024-10-24 01:16:58.206512,AMZN,641.89,373,B0057,S0087
2024_T00098,2024-10-24 17:13:49.410485,TSLA,1041.08,32,B0098,S0010
2024_T00432,2024-10-24 23:33:21.464064,AAPL,1236.06,696,B0094,S0001
2024_T00152,2024-10-25 01:15:21.444904,AMZN,901.22,117,B0025,S0012
2024_T00447,2024-10-25 05:30:04.963189,TSLA,896.85,582,B0011,S0010
2024_T00082,2024-10-25 05:34:33.990933,AMZN,1093.51,672,B0079,S0096
2024_T00047,2024-10-26 12:37:03.104976,TSLA,1396.51,273,B0067,S0051
2024_T00320,2024-10-26 18:59:26.045337,AAPL,1329.61,537,B0006,S0058
2024_T00259,2024-10-26 22:43:46.760793,GOOGL,541.39,363,B0034,S0047
2024_T00045,2024-10-29 12:15:07.033393,AMZN,242.97,627,B0094,S0023
2024_T00286,2024-10-30 01:22:35.147764,GOOGL,434.99,345,B0025,S0031
2024_T00442,2024-10-30 22:19:55.484671,AAPL,973.81,311,B0008,S0061
2024_T00037,2024-11-01 16:46:12.689495,MSFT,1388.69,325,B0087,S0002
2024_T00417,2024-11-01 19:25:25.924118,AAPL,1200.04,936,B0056,S0004
2024_T00020,2024-11-02 02:54:27.306066,MSFT,588.32,50,B0030,S0090
2024_T00174,2024-11-03 08:33:10.063442,MSFT,1311.88,382,B0044,S0095
2024_T00067,2024-11-03 18:08:56.022198,MSFT,1351.64,456,B0076,S0001
2024_T00367,2024-11-04 08:09:18.001252,TSLA,1221.99,796,B0088,S0069
2024_T00498,2024-11-04 08:30:32.601079,GOOGL,364.65,401,B0025,S0039
2024_T00074,2024-11-05 00:02:03.093172,GOOGL,119.57,127,B0075,S0018
2024_T00278,2024-11-06 10:01:58.169551,AAPL,892.65,535,B0022,S0006
2024_T00446,2024-11-07 09:27:30.926179,GOOGL,153.55,284,B0072,S0067
2024_T00449,2024-11-09 04:08:07.788373,AMZN,1402.57,754,B0065,S0068
2024_T00247,2024-11-09 09:39:24.536696,AMZN,274.34,149,B0030,S0092
2024_T00175,2024-11-09 22:15:12.708983,MSFT,895.5,745,B0078,S0085
2024_T00189,2024-11-10 17:59:54.552583,MSFT,895.54,657,B0087,S0001
2024_T00292,2024-11-11 09:38:47.582820,MSFT,878.06,897,B0042,S0088
2024_T00494,2024-11-11 13:33:38.281639,GOOGL,626.66,356,B0075,S0004
2024_T00250,2024-11-11 14:23:33.630397,AMZN,1298.54,527,B0023,S0002
2024_T00146,2024-11-11 17:47:05.372713,MSFT,1269.69,306,B0032,S0006
2024_T00277,2024-11-13 08:38:43.541046,TSLA,965.86,679,B0048,S0080
2024_T00323,2024-11-13 16:45:24.789360,GOOGL,1297.78,987,B0042,S0083
2024_T00294,2024-11-13 17:44:51.553180,AAPL,1074.84,835,B0039,S0053
2024_T00445,2024-11-13 20:07:46.718336,MSFT,475.03,871,B0027,S0078
2024_T00388,2024-11-13 21:09:32.591215,TSLA,333.93,91,B0060,S0022
2024_T00166,2024-11-14 06:56:00.143210,MSFT,201.69,599,B0035,S0081
2024_T00291,2024-11-14 12:07:53.539699,GOOGL,643.91,134,B0078,S0003
2024_T00194,2024-11-14 15:55:31.638908,TSLA,110.84,364,B0060,S0067
2024_T00474,2024-11-16 18:22:12.797342,TSLA,777.75,798,B0035,S0047
2024_T00468,2024-11-17 13:49:11.304814,TSLA,869.99,342,B0047,S0007
2024_T00400,2024-11-19 23:48:35.739523,MSFT,148.58,73,B0070,S0035
2024_T00081,2024-11-20 08:28:25.068159,MSFT,135.6,508,B0031,S0043
2024_T00335,2024-11-21 09:14:14.282744,TSLA,968.15,563,B0096,S0016
2024_T00192,2024-11-21 20:06:46.558847,TSLA,179.88,473,B0074,S0007
2024_T00122,2024-11-23 02:45:27.708167,MSFT,537.44,81,B0050,S0035
2024_T00018,2024-11-23 19:56:19.286166,AMZN,638.28,779,B0076,S0061
2024_T00433,2024-11-23 22:40:03.936425,AAPL,547.73,57,B0065,S0068
2024_T00398,2024-11-24 08:43:35.143831,MSFT,226.44,99,B0036,S0004
2024_T00354,2024-11-24 10:48:11.485122,AMZN,1108.74,720,B0031,S0009
2024_T00500,2024-11-24 16:34:27.908508,GOOGL,768.89,867,B0067,S0050
2024_T00336,2024-11-25 06:58:43.572921,AAPL,1123.91,563,B0043,S0005
2024_T00260,2024-11-26 04:45:55.129154,MSFT,1421.6,440,B0032,S0072
2024_T00115,2024-11-27 02:05:39.227449,MSFT,1081.3,100,B0086,S0025
2024_T00057,2024-11-28 10:49:01.206967,AAPL,1386.49,643,B0077,S0092
2024_T00029,2024-11-28 19:26:58.103227,AMZN,425.2,305,B0065,S0006
2024_T00434,2024-11-28 19:58:30.617990,MSFT,916.9,238,B0045,S0037
2024_T00228,2024-11-28 23:49:46.516736,AAPL,580.71,741,B0019,S0085
2024_T00063,2024-11-29 01:33:34.879834,AAPL,795.05,551,B0078,S0035
2024_T00199,2024-11-30 09:37:42.285143,AAPL,1019.69,746,B0029,S0037
2024_T00306,2024-11-30 10:36:19.308221,MSFT,1068.67,328,B0085,S0022
2024_T00484,2024-11-30 15:32:16.676760,MSFT,411.69,686,B0066,S0045
2024_T00005,2024-12-02 00:48:02.205473,MSFT,551.8,772,B0057,S0032
2024_T00001,2024-12-02 11:52:50.491818,TSLA,817.64,894,B0098,S0053
2024_T00477,2024-12-02 21:41:29.059319,TSLA,272.07,29,B0049,S0070
2024_T00418,2024-12-03 15:47:55.908369,AAPL,767.75,42,B0031,S0046
2024_T00095,2024-12-04 20:24:59.423426,AAPL,1172.69,670,B0027,S0041
2024_T00463,2024-12-05 01:10:01.845518,AAPL,740.23,874,B0082,S0067
2024_T00382,2024-12-05 18:43:55.575682,TSLA,1320.88,849,B0016,S0078
2024_T00224,2024-12-06 07:00:38.979959,TSLA,1262.3,451,B0028,S0067
2024_T00097,2024-12-06 16:49:07.264727,AMZN,1393.71,917,B0072,S0062
2024_T00383,2024-12-07 13:50:14.255658,MSFT,1271.9,660,B0055,S0040
2024_T00040,2024-12-07 21:34:50.480423,MSFT,812.68,75,B0053,S0049
2024_T00234,2024-12-08 06:38:54.029963,MSFT,1327.45,689,B0001,S0013
2024_T00358,2024-12-09 19:46:58.323492,AAPL,1175.79,80,B0049,S0045
2024_T00431,2024-12-10 14:14:02.614206,AAPL,690.94,331,B0028,S0038
2024_T00083,2024-12-10 23:24:52.074587,MSFT,1481.89,111,B0081,S0006
2024_T00256,2024-12-11 14:02:09.743390,GOOGL,285.51,210,B0028,S0074
2024_T00315,2024-12-12 17:59:21.314016,GOOGL,134.68,587,B0059,S0003
2024_T00378,2024-12-13 08:24:55.719519,MSFT,266.09,912,B0036,S0015
2024_T00322,2024-12-13 23:05:03.857532,AMZN,1463.62,369,B0008,S0061
2024_T00271,2024-12-15 03:46:32.894731,AMZN,1149.95,431,B0082,S0080
2024_T00178,2024-12-15 15:31:30.699281,GOOGL,984.81,334,B0046,S0001
2024_T00062,2024-12-15 20:50:38.352669,AAPL,1432.32,755,B0098,S0007
2024_T00070,2024-12-17 03:11:44.589802,GOOGL,1488.69,192,B0002,S0099
2024_T00015,2024-12-17 11:59:17.807264,MSFT,1067.07,336,B0009,S0042
2024_T00151,2024-12-17 22:43:39.435844,AMZN,459.38,94,B0027,S0051
2024_T00004,2024-12-18 02:26:50.157647,AMZN,1169.28,401,B0091,S0024
2024_T00180,2024-12-18 14:10:40.952475,MSFT,972.91,875,B0061,S0043
2024_T00110,2024-12-19 10:50:12.617830,AMZN,356.35,39,B0066,S0057
2024_T00243,2024-12-20 05:34:12.743648,GOOGL,853.89,560,B0063,S0048
2024_T00217,2024-12-20 15:11:29.936558,AAPL,1177.72,359,B0095,S0037
2024_T00405,2024-12-21 11:06:15.520322,MSFT,1429.25,633,B0088,S0083
2024_T00226,2024-12-22 21:15:31.485482,TSLA,213.84,885,B0025,S0092
2024_T00086,2024-12-22 23:18:27.354495,AMZN,1014.06,561,B0022,S0045
2024_T00410,2024-12-23 12:56:00.858300,TSLA,1425.35,462,B0093,S0062
2024_T00155,2024-12-23 23:05:58.740250,MSFT,164.32,74,B0036,S0021
2024_T00214,2024-12-24 09:58:30.986959,MSFT,257.9,54,B0084,S0064
2024_T00328,2024-12-24 18:59:46.269490,MSFT,321.87,597,B0078,S0047
2024_T00499,2024-12-25 06:51:01.002535,TSLA,645.55,166,B0011,S0043
2024_T00075,2024-12-25 14:02:53.133765,AAPL,182.29,724,B0043,S0035
2024_T00078,2024-12-25 14:20:28.306514,GOOGL,878.81,822,B0070,S0079
2024_T00495,2024-12-25 18:13:42.330843,MSFT,1212.09,210,B0093,S0055
2024_T00414,2024-12-26 01:38:41.512392,MSFT,1006.44,816,B0049,S0025
2024_T00022,2024-12-26 04:30:32.616417,MSFT,119.26,18,B0021,S0021
2024_T00209,2024-12-28 02:57:18.336794,TSLA,1203.22,8,B0039,S0011
2024_T00264,2024-12-28 22:06:49.111151,GOOGL,205.57,836,B0086,S0074
2024_T00150,2024-12-29 14:19:41.209032,GOOGL,125.61,617,B0012,S0074
2024_T00467,2024-12-29 18:06:04.784691,TSLA,361.31,73,B0089,S0019
2024_T00381,2024-12-29 19:15:16.438129,GOOGL,933.92,568,B0082,S0007
2024_T00002,2024-12-30 06:36:52.287761,MSFT,194.83,889,B0068,S0023
2024_T00069,2024-12-31 04:53:40.766216,TSLA,930.66,909,B0018,S0010
2024_T00345,2024-12-31 05:54:51.824476,GOOGL,786.08,855,B0076,S0093
2024_T00373,2024-12-31 13:25:02.723310,MSFT,267.73,205,B0072,S0036
2024_T00197,2024-12-31 21:01:44.355591,GOOGL,551.74,11,B0073,S0080
2024_T00225,2024-12-31 22:53:00.009837,TSLA,1237.74,747,B0083,S0082
