trade_id,timestamp,instrument,price,quantity,buyer_id,seller_id
T000834,2025-06-11 11:50:00.934755,GOOGL,332.69,615,B0050,S0034
T000846,2025-06-11 12:17:17.090821,AMZN,449.37,487,B0011,S0080
T000775,2025-06-11 12:17:46.332242,GOOGL,327.76,38,B0083,S0067
T000015,2025-06-11 12:29:27.978276,AMZN,1227.14,912,B0058,S0068
T000282,2025-06-11 13:16:23.612589,AAPL,954.16,914,B0096,S0002
T000237,2025-06-11 14:30:57.694222,GOOGL,411.74,396,B0070,S0033
T000207,2025-06-11 15:48:13.134581,AAPL,1049.36,184,B0092,S0085
T000441,2025-06-11 16:11:03.689279,GOOGL,930.26,923,B0087,S0039
T000688,2025-06-11 16:42:32.983630,GOOGL,1237.75,239,B0038,S0085
T000627,2025-06-11 16:56:06.115528,GOOGL,699.3,859,B0019,S0026
T000470,2025-06-11 17:21:59.016179,AMZN,691.56,768,B0061,S0052
T000397,2025-06-11 17:54:59.903269,GOOGL,1219.72,548,B0004,S0078
T000003,2025-06-11 18:58:17.433512,TSLA,767.52,765,B0067,S0093
T000426,2025-06-11 19:04:13.423656,TSLA,1146.97,126,B0088,S0062
T000694,2025-06-11 19:55:10.246710,GOOGL,904.73,960,B0016,S0087
T000833,2025-06-11 20:30:33.356575,MSFT,832.99,885,B0055,S0057
T000941,2025-06-11 21:05:25.830092,GOOGL,594.1,614,B0049,S0089
T000812,2025-06-11 21:37:54.523829,AAPL,1444.87,734,B0067,S0083
T000853,2025-06-11 22:03:02.965797,MSFT,563.73,909,B0063,S0029
T000902,2025-06-11 22:04:42.730361,TSLA,282.4,567,B0086,S0006
T000390,2025-06-11 22:09:18.593364,GOOGL,1110.75,893,B0088,S0089
T000097,2025-06-11 22:21:29.921615,GOOGL,544.81,340,B0052,S0028
T000800,2025-06-11 23:01:44.889722,GOOGL,983.69,178,B0078,S0074
T000696,2025-06-11 23:03:20.072987,TSLA,996.75,896,B0063,S0028
T000364,2025-06-12 00:00:05.465259,GOOGL,598.88,884,B0052,S0024
T000105,2025-06-12 00:16:49.058459,AAPL,1294.94,294,B0073,S0088
T000348,2025-06-12 00:47:24.360374,AAPL,221.87,826,B0076,S0081
T000468,2025-06-12 01:32:56.135872,TSLA,387.08,99,B0046,S0077
T000016,2025-06-12 03:19:38.732805,AAPL,1055.03,871,B0032,S0037
T000969,2025-06-12 04:14:50.338606,AMZN,770.46,752,B0050,S0020
T000544,2025-06-12 04:41:54.674151,MSFT,790.1,807,B0022,S0080
T000589,2025-06-12 07:46:32.654086,GOOGL,1412.59,655,B0051,S0038
T000925,2025-06-12 07:55:24.513930,AMZN,797.47,230,B0061,S0006
T000289,2025-06-12 10:09:46.048989,GOOGL,640.42,678,B0039,S0088
T000346,2025-06-12 11:11:06.582452,MSFT,1231.59,428,B0050,S0047
T000715,2025-06-12 11:49:59.098512,TSLA,832.14,5,B0085,S0053
T000642,2025-06-12 12:26:06.754914,AAPL,1124.0,839,B0006,S0074
T000407,2025-06-12 12:46:38.434813,GOOGL,1392.06,660,B0014,S0065
T000737,2025-06-12 13:13:11.833218,TSLA,1012.63,785,B0076,S0015
T000192,2025-06-12 14:12:20.239422,AAPL,488.55,509,B0041,S0005
T000212,2025-06-12 14:43:51.583438,AAPL,175.83,536,B0020,S0082
T000010,2025-06-12 14:53:29.724765,MSFT,1222.54,746,B0026,S0047
T000193,2025-06-12 15:02:22.271762,AMZN,866.89,495,B0044,S0022
T000952,2025-06-12 15:05:20.494417,AAPL,293.26,363,B0096,S0066
T000750,2025-06-12 15:14:34.161458,AAPL,337.96,816,B0039,S0086
T000488,2025-06-12 15:36:06.187550,MSFT,1207.77,513,B0081,S0078
T000243,2025-06-12 16:25:13.121611,AAPL,240.78,23,B0075,S0053
T000897,2025-06-12 16:43:45.679660,GOOGL,1443.83,608,B0063,S0090
T000427,2025-06-12 17:26:52.893788,TSLA,495.97,89,B0012,S0090
T000270,2025-06-12 17:31:55.824894,GOOGL,1236.51,285,B0065,S0083
T000995,2025-06-12 19:18:38.697502,TSLA,280.24,91,B0055,S0081
T000014,2025-06-12 19:30:20.976041,AMZN,783.48,437,B0012,S0025
T000459,2025-06-12 22:07:33.472122,TSLA,460.03,785,B0060,S0015
T000711,2025-06-12 22:07:58.148691,GOOGL,341.39,105,B0066,S0055
T000556,2025-06-12 22:19:33.058322,TSLA,1469.42,800,B0098,S0017
T000903,2025-06-12 22:34:46.195515,AMZN,998.1,250,B0091,S0065
T000161,2025-06-12 23:41:04.770493,AMZN,1220.23,385,B0042,S0046
T000195,2025-06-13 00:05:35.816344,TSLA,1120.46,853,B0015,S0034
T000685,2025-06-13 01:02:30.698030,GOOGL,573.31,757,B0074,S0006
T000414,2025-06-13 03:10:05.981550,TSLA,663.88,904,B0098,S0031
T000236,2025-06-13 03:20:01.288868,TSLA,374.94,464,B0037,S0001
T000934,2025-06-13 03:42:07.970858,MSFT,384.49,7,B0066,S0076
T000984,2025-06-13 04:16:48.982170,AAPL,730.87,868,B0049,S0053
T000891,2025-06-13 04:27:26.584112,AMZN,409.95,149,B0058,S0008
T000370,2025-06-13 04:27:35.307255,TSLA,1026.54,423,B0039,S0065
T000377,2025-06-13 05:03:15.567384,TSLA,687.5,923,B0085,S0088
T000153,2025-06-13 06:06:30.100051,GOOGL,131.87,418,B0019,S0084
T000307,2025-06-13 06:20:33.246509,GOOGL,169.66,302,B0075,S0064
T000861,2025-06-13 07:23:11.649372,AMZN,972.77,219,B0027,S0028
T000118,2025-06-13 08:09:04.803546,GOOGL,1105.42,903,B0085,S0082
T000075,2025-06-13 08:30:51.177931,AMZN,393.72,240,B0004,S0015
T000160,2025-06-13 09:49:56.599155,AAPL,292.42,751,B0016,S0031
T000028,2025-06-13 10:06:41.906572,AMZN,442.68,451,B0016,S0092
T000608,2025-06-13 12:19:53.840874,TSLA,316.89,686,B0062,S0036
T000930,2025-06-13 12:53:22.837710,MSFT,275.58,102,B0054,S0004
T000928,2025-06-13 13:05:03.533413,AMZN,306.73,271,B0023,S0079
T000264,2025-06-13 13:09:04.583731,MSFT,1493.4,231,B0080,S0004
T000783,2025-06-13 13:49:21.072678,AMZN,1178.24,693,B0046,S0093
T000595,2025-06-13 15:24:25.616562,AAPL,921.08,696,B0036,S0078
T000211,2025-06-13 17:18:12.437488,AAPL,267.74,510,B0036,S0045
T000683,2025-06-13 17:26:59.084026,GOOGL,136.87,387,B0011,S0063
T000324,2025-06-13 17:33:39.405671,AAPL,575.03,420,B0023,S0099
T000402,2025-06-13 18:01:57.540608,AAPL,1116.07,661,B0077,S0045
T000551,2025-06-13 18:51:44.803414,GOOGL,965.43,212,B0046,S0090
T000965,2025-06-13 18:55:12.463418,AAPL,304.85,726,B0043,S0037
T000939,2025-06-13 20:33:31.392400,MSFT,1122.99,785,B0043,S0019
T000937,2025-06-14 00:34:11.656214,TSLA,313.42,35,B0082,S0090
T000600,2025-06-14 02:24:33.933860,TSLA,1034.09,842,B0061,S0043
T000725,2025-06-14 02:43:08.307229,GOOGL,1369.6,877,B0013,S0041
T000693,2025-06-14 02:58:02.957824,AAPL,1002.36,123,B0078,S0072
T000155,2025-06-14 03:42:43.346585,MSFT,963.57,309,B0036,S0092
T000506,2025-06-14 06:01:15.955177,AAPL,583.34,847,B0038,S0085
T000102,2025-06-14 07:00:17.011253,AAPL,1061.22,301,B0009,S0053
T000677,2025-06-14 09:32:33.080076,AAPL,458.13,665,B0036,S0010
T000146,2025-06-14 09:41:18.050133,GOOGL,759.68,537,B0041,S0088
T000400,2025-06-14 10:04:04.312514,GOOGL,127.39,898,B0013,S0056
T000792,2025-06-14 12:05:07.790313,TSLA,544.55,359,B0016,S0088
T000892,2025-06-14 13:25:44.219246,AAPL,1038.35,818,B0040,S0088
T000765,2025-06-14 14:52:05.589160,AAPL,454.44,450,B0017,S0038
T000029,2025-06-14 15:18:25.960423,GOOGL,1071.4,946,B0091,S0019
T000258,2025-06-14 15:49:49.794871,AAPL,374.18,847,B0049,S0076
T000975,2025-06-14 15:58:30.084022,TSLA,1369.42,557,B0086,S0074
T000990,2025-06-14 16:05:52.659297,AAPL,1054.48,299,B0022,S0059
T000305,2025-06-14 16:45:20.799797,AAPL,1062.01,475,B0006,S0075
T000865,2025-06-14 17:29:29.198425,TSLA,780.72,241,B0012,S0061
T000864,2025-06-14 17:30:54.799252,AAPL,671.12,592,B0021,S0027
T000612,2025-06-14 19:00:30.285629,GOOGL,700.76,686,B0073,S0084
T000103,2025-06-14 19:03:42.742130,GOOGL,1283.46,422,B0014,S0090
T000044,2025-06-14 19:59:14.553868,AMZN,278.11,53,B0052,S0011
T000819,2025-06-14 20:09:15.982260,GOOGL,927.61,776,B0069,S0042
T000947,2025-06-14 20:39:07.105534,MSFT,260.29,78,B0035,S0038
T000868,2025-06-14 20:45:31.136472,AAPL,1486.4,861,B0070,S0026
T000700,2025-06-14 21:18:12.855918,MSFT,1239.27,381,B0099,S0009
T000286,2025-06-14 21:35:24.977140,AAPL,826.53,172,B0091,S0092
T000720,2025-06-14 21:44:12.460290,AAPL,657.72,163,B0063,S0046
T000513,2025-06-14 22:36:18.711406,GOOGL,691.67,105,B0035,S0006
T000226,2025-06-14 23:02:30.433222,AAPL,601.53,245,B0018,S0035
T000559,2025-06-14 23:42:57.743598,GOOGL,1091.93,544,B0050,S0071
T000743,2025-06-15 00:11:29.415274,MSFT,1139.66,123,B0024,S0017
T000416,2025-06-15 01:30:34.030576,MSFT,382.11,60,B0088,S0045
T000955,2025-06-15 02:48:33.032155,GOOGL,626.2,187,B0064,S0026
T000615,2025-06-15 03:12:38.284522,TSLA,1076.69,938,B0053,S0002
T000523,2025-06-15 06:01:02.133027,GOOGL,404.24,45,B0070,S0020
T000886,2025-06-15 07:40:46.622209,MSFT,1041.67,516,B0084,S0090
T000915,2025-06-15 07:53:57.039849,AMZN,560.51,746,B0075,S0023
T000321,2025-06-15 08:49:09.307949,MSFT,967.77,462,B0099,S0086
T000472,2025-06-15 08:58:35.250276,AAPL,542.78,136,B0046,S0012
T000076,2025-06-15 09:50:36.625532,AAPL,753.13,682,B0088,S0069
T000342,2025-06-15 09:52:09.608157,MSFT,501.68,9,B0002,S0051
T000546,2025-06-15 11:02:39.447648,MSFT,627.04,295,B0003,S0056
T000776,2025-06-15 11:17:55.814586,MSFT,808.95,785,B0095,S0049
T000618,2025-06-15 11:24:50.109322,AAPL,868.85,227,B0052,S0039
T000529,2025-06-15 11:58:11.845202,GOOGL,119.56,998,B0088,S0002
T000276,2025-06-15 12:26:04.859028,MSFT,524.29,512,B0074,S0056
T000179,2025-06-15 12:36:00.726155,GOOGL,409.3,644,B0046,S0065
T000663,2025-06-15 12:55:03.996999,MSFT,1299.8,261,B0093,S0054
T000567,2025-06-15 13:06:00.004610,MSFT,1356.82,260,B0034,S0048
T000113,2025-06-15 13:48:16.196000,TSLA,1107.95,731,B0066,S0088
T000508,2025-06-15 14:30:19.563812,GOOGL,235.57,782,B0051,S0035
T000660,2025-06-15 15:22:40.612727,MSFT,476.56,601,B0087,S0019
T000169,2025-06-15 17:29:00.848253,TSLA,868.63,868,B0006,S0009
T000821,2025-06-15 17:45:56.641251,AAPL,933.57,24,B0044,S0022
T000265,2025-06-15 18:51:30.076174,TSLA,1349.48,69,B0038,S0055
T000196,2025-06-15 19:45:36.227298,MSFT,1499.5,954,B0079,S0085
T000420,2025-06-15 20:41:03.593579,TSLA,1133.5,847,B0037,S0042
T000026,2025-06-15 21:54:46.757553,MSFT,271.5,626,B0049,S0078
T000394,2025-06-15 21:58:07.975819,AMZN,773.97,387,B0088,S0023
T000156,2025-06-15 22:23:59.066354,AMZN,946.32,629,B0087,S0035
T000122,2025-06-15 23:14:48.058417,AMZN,520.44,100,B0023,S0015
T000399,2025-06-16 01:38:45.487248,AMZN,505.16,593,B0098,S0066
T000497,2025-06-16 01:43:47.504417,MSFT,1102.93,777,B0047,S0055
T000326,2025-06-16 01:58:57.746148,MSFT,564.99,900,B0075,S0073
T000057,2025-06-16 02:03:47.283745,MSFT,189.24,772,B0019,S0093
T000626,2025-06-16 02:44:27.752455,TSLA,756.37,82,B0098,S0042
T000863,2025-06-16 03:26:42.979532,AMZN,1012.05,131,B0026,S0093
T000047,2025-06-16 03:52:42.013504,GOOGL,657.99,906,B0096,S0070
T000027,2025-06-16 04:03:33.882653,AAPL,1215.96,127,B0059,S0070
T000406,2025-06-16 05:15:48.864177,MSFT,1065.89,127,B0086,S0056
T000408,2025-06-16 06:16:28.606749,AMZN,247.9,41,B0087,S0022
T000112,2025-06-16 07:04:02.325025,GOOGL,916.09,286,B0014,S0006
T000816,2025-06-16 08:06:04.077296,MSFT,937.87,162,B0062,S0046
T000967,2025-06-16 09:01:00.843709,MSFT,995.64,890,B0052,S0091
T000444,2025-06-16 09:23:18.489202,MSFT,1316.14,981,B0092,S0074
T000655,2025-06-16 09:47:14.163117,MSFT,1406.79,305,B0068,S0061
T000873,2025-06-16 10:02:02.472777,MSFT,1294.08,419,B0039,S0061
T000558,2025-06-16 10:22:39.562894,GOOGL,434.52,418,B0032,S0034
T000951,2025-06-16 11:13:49.051734,TSLA,527.5,288,B0032,S0080
T000569,2025-06-16 11:30:43.125488,AAPL,558.59,827,B0046,S0059
T000568,2025-06-16 12:05:47.112751,AMZN,603.16,409,B0016,S0074
T000867,2025-06-16 12:12:07.253812,AAPL,288.27,402,B0095,S0052
T000354,2025-06-16 12:46:44.184522,AAPL,540.43,375,B0096,S0025
T000392,2025-06-16 13:01:22.089946,TSLA,1057.64,370,B0087,S0078
T000494,2025-06-16 13:04:45.712210,TSLA,652.19,390,B0018,S0045
T000552,2025-06-16 13:58:04.869063,TSLA,1043.52,998,B0060,S0099
T000637,2025-06-16 14:21:13.113084,AAPL,634.01,367,B0032,S0016
T000138,2025-06-16 14:26:35.490496,MSFT,256.25,799,B0011,S0063
T000949,2025-06-16 15:02:51.623929,MSFT,683.64,14,B0074,S0093
T000640,2025-06-16 16:31:14.276213,AMZN,1089.38,518,B0024,S0001
T000920,2025-06-16 16:57:16.346052,TSLA,685.06,661,B0092,S0027
T000064,2025-06-16 17:30:13.187729,AAPL,1324.79,152,B0022,S0005
T000020,2025-06-16 18:00:14.488013,TSLA,1376.01,373,B0044,S0099
T000174,2025-06-16 18:36:21.722628,AMZN,705.59,33,B0057,S0071
T000900,2025-06-16 18:50:35.461877,GOOGL,433.72,210,B0086,S0074
T000586,2025-06-16 19:14:44.701114,TSLA,343.51,966,B0081,S0095
T000079,2025-06-16 19:53:51.085118,TSLA,973.32,413,B0010,S0015
T000063,2025-06-16 20:39:29.544443,GOOGL,186.47,36,B0065,S0067
T000331,2025-06-16 21:28:39.506306,TSLA,1339.22,350,B0095,S0006
T000536,2025-06-16 22:33:26.838873,TSLA,1318.0,150,B0023,S0004
T000840,2025-06-16 23:17:32.430334,TSLA,725.5,744,B0083,S0026
T000804,2025-06-17 00:13:11.876096,AAPL,509.79,636,B0052,S0088
T000760,2025-06-17 00:54:06.837289,MSFT,487.84,313,B0045,S0042
T000582,2025-06-17 00:57:52.168197,GOOGL,439.77,347,B0044,S0055
T000092,2025-06-17 01:34:07.847498,TSLA,120.77,670,B0002,S0025
T000131,2025-06-17 02:02:18.335837,MSFT,446.75,209,B0039,S0028
T000037,2025-06-17 02:40:31.900490,AAPL,1218.02,83,B0055,S0095
T000393,2025-06-17 03:32:32.244545,MSFT,758.94,451,B0060,S0061
T000287,2025-06-17 03:48:04.270046,AMZN,479.6,689,B0034,S0059
T000069,2025-06-17 03:58:24.682669,AAPL,934.48,795,B0032,S0016
T000085,2025-06-17 04:01:40.901019,AAPL,121.53,970,B0034,S0006
T000896,2025-06-17 04:23:22.909874,GOOGL,1210.27,990,B0097,S0007
T000130,2025-06-17 04:41:13.302266,AMZN,666.14,954,B0026,S0066
T000381,2025-06-17 05:16:26.994012,MSFT,873.48,83,B0022,S0036
T000087,2025-06-17 06:22:51.138614,MSFT,1317.12,80,B0071,S0001
T000788,2025-06-17 06:24:12.311715,MSFT,1283.99,122,B0075,S0040
T000215,2025-06-17 06:35:32.499614,AAPL,1249.52,932,B0026,S0019
T000460,2025-06-17 07:18:44.638678,TSLA,977.37,754,B0075,S0049
T000989,2025-06-17 07:42:10.776672,AMZN,475.64,814,B0073,S0026
T000325,2025-06-17 08:02:30.859734,AAPL,621.16,125,B0042,S0005
T000329,2025-06-17 08:26:28.237733,MSFT,907.82,58,B0052,S0086
T000253,2025-06-17 08:38:28.875379,TSLA,1336.14,164,B0046,S0029
T000018,2025-06-17 08:52:01.905046,AAPL,1402.31,103,B0040,S0097
T000614,2025-06-17 08:56:05.059102,AMZN,873.28,889,B0002,S0026
T000395,2025-06-17 10:49:19.957299,MSFT,683.7,542,B0083,S0082
T000421,2025-06-17 11:07:44.714659,TSLA,1482.82,414,B0020,S0040
T000371,2025-06-17 11:10:56.869002,MSFT,457.28,613,B0039,S0016
T000889,2025-06-17 12:40:15.285307,AMZN,1006.19,67,B0091,S0094
T000521,2025-06-17 13:16:35.600672,AAPL,1469.79,636,B0033,S0080
T000143,2025-06-17 13:53:08.546715,AAPL,717.49,832,B0079,S0030
T000518,2025-06-17 14:44:09.882617,AMZN,1425.9,972,B0074,S0050
T000526,2025-06-17 15:05:21.995543,AMZN,537.94,757,B0002,S0074
T000564,2025-06-17 16:06:01.085824,TSLA,444.81,29,B0064,S0017
T000043,2025-06-17 16:13:34.961463,TSLA,992.56,786,B0062,S0066
T000249,2025-06-17 16:22:10.295353,MSFT,975.92,921,B0066,S0054
T000664,2025-06-17 17:26:01.432994,AMZN,1298.94,31,B0037,S0071
T000259,2025-06-17 17:26:22.387133,MSFT,395.52,183,B0085,S0091
T000794,2025-06-17 17:32:44.813746,AAPL,1093.49,23,B0098,S0093
T000125,2025-06-17 17:40:47.510955,GOOGL,983.65,867,B0075,S0060
T000056,2025-06-17 17:55:39.892349,TSLA,708.75,575,B0014,S0010
T000914,2025-06-17 18:33:41.368701,MSFT,1252.69,140,B0064,S0035
T000673,2025-06-17 19:07:35.661797,AMZN,1350.85,973,B0032,S0055
T000980,2025-06-17 21:22:45.612595,TSLA,341.62,755,B0044,S0050
T000988,2025-06-17 21:29:43.029445,GOOGL,243.8,22,B0078,S0054
T000068,2025-06-17 21:44:28.862686,TSLA,380.24,148,B0049,S0068
T000368,2025-06-17 21:54:00.877873,AAPL,945.96,263,B0053,S0065
T000571,2025-06-18 00:26:03.246595,AMZN,842.66,736,B0047,S0001
T000490,2025-06-18 02:46:16.007934,MSFT,987.92,29,B0021,S0067
T000177,2025-06-18 03:04:42.920518,AAPL,227.89,628,B0060,S0085
T000514,2025-06-18 05:21:24.917653,TSLA,226.98,751,B0078,S0083
T000549,2025-06-18 05:41:07.128472,MSFT,1031.46,236,B0035,S0018
T000651,2025-06-18 06:04:10.107329,TSLA,712.28,726,B0010,S0059
T000295,2025-06-18 07:17:03.909903,AAPL,784.03,538,B0094,S0086
T000337,2025-06-18 07:17:24.906672,TSLA,1228.38,431,B0023,S0021
T000197,2025-06-18 07:38:48.777201,TSLA,1022.0,725,B0005,S0096
T000439,2025-06-18 07:56:30.914339,MSFT,264.16,100,B0025,S0090
T000268,2025-06-18 09:40:35.199248,TSLA,1054.71,706,B0055,S0036
T000706,2025-06-18 10:10:26.479565,MSFT,483.78,404,B0075,S0085
T000790,2025-06-18 11:18:17.250097,AMZN,1290.46,419,B0077,S0083
T000022,2025-06-18 11:42:12.783567,TSLA,198.57,465,B0019,S0016
T000747,2025-06-18 12:39:15.900605,TSLA,895.89,574,B0068,S0088
T000681,2025-06-18 13:07:49.499261,AAPL,227.18,878,B0028,S0092
T000605,2025-06-18 13:51:26.924724,GOOGL,203.97,626,B0088,S0080
T000476,2025-06-18 14:35:18.152424,AAPL,1401.36,978,B0013,S0021
T000562,2025-06-18 14:41:27.106480,MSFT,557.89,231,B0095,S0007
T000070,2025-06-18 15:19:31.579702,MSFT,583.7,170,B0003,S0091
T000401,2025-06-18 16:30:41.128388,AAPL,1109.73,11,B0043,S0044
T000469,2025-06-18 16:37:44.354968,GOOGL,603.24,595,B0042,S0020
T000701,2025-06-18 16:52:44.392859,AMZN,1405.22,956,B0002,S0092
T000530,2025-06-18 18:09:00.590260,MSFT,552.45,459,B0094,S0031
T000512,2025-06-18 19:00:24.048178,AAPL,634.14,337,B0099,S0023
T000129,2025-06-18 19:57:31.601021,AAPL,678.97,792,B0020,S0021
T000231,2025-06-18 21:45:01.558863,TSLA,534.85,226,B0077,S0035
T000184,2025-06-18 21:50:15.064607,AAPL,199.06,940,B0088,S0042
T000771,2025-06-18 23:05:17.507034,TSLA,856.06,455,B0081,S0038
T000106,2025-06-18 23:30:56.272106,MSFT,1192.47,739,B0094,S0089
T000877,2025-06-19 00:02:33.486553,MSFT,1452.56,954,B0006,S0038
T000766,2025-06-19 00:14:27.765120,MSFT,347.36,954,B0027,S0052
T000667,2025-06-19 00:17:54.072232,MSFT,555.82,949,B0041,S0043
T000795,2025-06-19 01:09:11.659815,TSLA,1321.96,811,B0015,S0033
T000998,2025-06-19 01:47:46.652576,AMZN,1426.2,77,B0032,S0049
T000581,2025-06-19 04:19:28.476849,TSLA,335.83,381,B0035,S0090
T000560,2025-06-19 04:30:20.648370,AAPL,1165.14,540,B0082,S0020
T000379,2025-06-19 04:30:48.098893,TSLA,1353.7,957,B0040,S0084
T000209,2025-06-19 05:17:16.894196,AAPL,613.72,18,B0021,S0039
T000336,2025-06-19 05:56:16.945400,AMZN,690.63,814,B0058,S0027
T000629,2025-06-19 06:23:51.616635,MSFT,1056.74,750,B0055,S0076
T000487,2025-06-19 08:08:38.801731,TSLA,575.09,565,B0079,S0065
T000814,2025-06-19 08:27:04.397936,AMZN,1018.56,600,B0031,S0066
T000517,2025-06-19 09:27:07.636340,MSFT,111.85,132,B0096,S0056
T000485,2025-06-19 09:47:40.493421,AAPL,532.46,78,B0024,S0011
T000940,2025-06-19 09:52:32.926163,MSFT,397.66,218,B0012,S0058
T000687,2025-06-19 10:48:31.753294,MSFT,696.76,851,B0073,S0012
T000745,2025-06-19 11:30:38.773875,AAPL,1478.27,162,B0064,S0062
T000100,2025-06-19 11:51:51.611650,TSLA,858.8,191,B0060,S0070
T000668,2025-06-19 12:21:30.671931,GOOGL,1411.54,583,B0073,S0040
T000837,2025-06-19 13:04:53.572006,AAPL,201.3,925,B0063,S0019
T000831,2025-06-19 14:14:33.085609,AMZN,198.96,894,B0095,S0060
T000801,2025-06-19 15:07:39.126700,GOOGL,1333.01,556,B0053,S0031
T000499,2025-06-19 15:17:34.980012,TSLA,753.28,156,B0074,S0080
T000781,2025-06-19 15:58:53.256028,AMZN,1338.02,120,B0076,S0029
T000869,2025-06-19 17:33:08.454347,GOOGL,616.24,422,B0012,S0064
T000742,2025-06-19 19:36:06.269734,GOOGL,1209.27,433,B0064,S0028
T000736,2025-06-19 23:22:50.132955,AMZN,482.83,653,B0056,S0046
T000233,2025-06-19 23:31:36.014712,GOOGL,832.37,383,B0085,S0032
T000007,2025-06-20 01:24:41.469092,TSLA,498.12,622,B0047,S0075
T000665,2025-06-20 01:37:30.994289,AAPL,1051.96,350,B0001,S0090
T000695,2025-06-20 01:48:28.364567,AMZN,624.28,805,B0074,S0086
T000188,2025-06-20 01:53:31.658861,AAPL,542.33,305,B0017,S0050
T000946,2025-06-20 02:33:26.203284,GOOGL,583.24,102,B0054,S0030
T000115,2025-06-20 03:06:07.508840,AMZN,535.62,754,B0042,S0099
T000603,2025-06-20 05:12:44.223319,GOOGL,369.15,487,B0091,S0092
T000721,2025-06-20 05:19:46.522105,TSLA,439.51,970,B0074,S0075
T000424,2025-06-20 05:40:47.362668,AMZN,840.87,418,B0093,S0069
T000527,2025-06-20 07:15:35.340806,TSLA,1464.7,851,B0090,S0075
T000507,2025-06-20 08:27:31.053619,MSFT,683.6,249,B0041,S0026
T000175,2025-06-20 08:38:02.988959,MSFT,847.77,357,B0048,S0035
T000089,2025-06-20 09:34:08.549763,GOOGL,946.69,991,B0025,S0079
T000576,2025-06-20 10:04:24.457925,TSLA,128.12,991,B0078,S0088
T000763,2025-06-20 12:44:17.489717,MSFT,1286.54,604,B0055,S0051
T000245,2025-06-20 12:45:10.912433,TSLA,1098.21,933,B0022,S0011
T000898,2025-06-20 13:17:45.882711,GOOGL,131.73,551,B0024,S0024
T000691,2025-06-20 14:16:27.577725,TSLA,512.93,585,B0096,S0096
T000565,2025-06-20 14:43:55.141432,AAPL,839.69,986,B0034,S0062
T000133,2025-06-20 15:57:45.790951,AMZN,1478.87,144,B0062,S0028
T000645,2025-06-20 16:49:51.511379,AAPL,873.42,281,B0011,S0056
T000866,2025-06-20 17:20:07.530330,GOOGL,806.4,25,B0001,S0058
T000030,2025-06-20 17:58:40.934097,GOOGL,1029.55,107,B0052,S0018
T000597,2025-06-20 18:02:36.334514,MSFT,223.87,154,B0061,S0063
T000537,2025-06-20 18:07:48.771048,AMZN,1044.64,195,B0026,S0031
T000916,2025-06-20 18:31:01.810431,AAPL,489.98,722,B0001,S0017
T000308,2025-06-20 18:53:14.824334,MSFT,499.52,17,B0008,S0078
T000774,2025-06-20 19:05:47.729997,AAPL,530.16,847,B0026,S0049
T000372,2025-06-20 19:42:50.535250,GOOGL,975.55,115,B0070,S0007
T000279,2025-06-20 20:39:19.094641,TSLA,920.98,976,B0006,S0026
T000283,2025-06-20 23:40:44.252734,MSFT,206.33,311,B0093,S0083
T000362,2025-06-21 00:14:53.386401,TSLA,311.13,453,B0045,S0083
T000410,2025-06-21 01:07:01.870349,AMZN,917.41,18,B0013,S0007
T000714,2025-06-21 02:24:14.906328,TSLA,753.32,412,B0085,S0048
T000477,2025-06-21 02:26:55.107893,AMZN,1155.11,17,B0019,S0018
T000718,2025-06-21 03:07:40.554247,MSFT,1113.36,85,B0023,S0051
T000238,2025-06-21 03:59:57.494031,GOOGL,1455.63,145,B0048,S0091
T000340,2025-06-21 04:52:54.160460,TSLA,715.81,835,B0098,S0017
T000461,2025-06-21 05:43:02.086730,AAPL,1471.53,644,B0054,S0066
T000849,2025-06-21 05:58:45.805302,GOOGL,1474.09,190,B0084,S0095
T000583,2025-06-21 06:09:30.549942,AMZN,395.22,281,B0034,S0010
T000841,2025-06-21 06:28:27.463243,AAPL,721.62,761,B0004,S0028
T000334,2025-06-21 07:04:07.105534,MSFT,544.26,283,B0065,S0076
T000437,2025-06-21 07:22:53.750670,MSFT,292.53,863,B0095,S0022
T000538,2025-06-21 07:29:03.205980,GOOGL,1265.79,906,B0081,S0029
T000123,2025-06-21 07:30:46.057816,AAPL,454.14,282,B0009,S0024
T000808,2025-06-21 08:08:01.543150,AAPL,1017.89,126,B0041,S0083
T000676,2025-06-21 08:16:04.031538,TSLA,1401.25,985,B0090,S0004
T000025,2025-06-21 08:16:41.052950,GOOGL,722.05,821,B0045,S0068
T000309,2025-06-21 09:41:32.935206,MSFT,1270.36,587,B0034,S0068
T000646,2025-06-21 10:13:51.428553,TSLA,529.82,331,B0044,S0066
T000630,2025-06-21 10:31:38.839102,GOOGL,208.83,403,B0045,S0052
T000316,2025-06-21 12:30:08.817026,AAPL,1493.56,943,B0030,S0047
T000081,2025-06-21 13:21:46.708587,GOOGL,537.13,97,B0018,S0042
T000899,2025-06-21 13:33:13.081377,AAPL,1222.58,193,B0016,S0033
T000363,2025-06-21 13:40:16.963684,TSLA,1378.97,408,B0003,S0074
T000979,2025-06-21 14:05:21.166318,GOOGL,981.25,898,B0091,S0012
T000055,2025-06-21 14:34:20.189649,AAPL,359.39,134,B0033,S0085
T000945,2025-06-21 15:28:54.154104,TSLA,728.77,6,B0058,S0098
T000738,2025-06-21 16:00:28.468402,GOOGL,1055.95,528,B0005,S0041
