transaction_id,customer_id,date,amount,category
13949,1714,25-08-2024,4786.29,Healthcare
13950,1398,10-02-2025,254.65,Travel
13951,1695,15-05-2025,2116.62,Healthcare
13952,1947,13-07-2024,4611.26,Travel
13953,1996,26-12-2024,367.71,Groceries
13954,1790,07-05-2025,4806.98,Groceries
13955,1711,16-03-2025,1461.06,Healthcare
13956,1137,27-03-2025,4301.37,Travel
13957,1341,31-08-2024,2147.35,Dining
13958,1180,10-06-2024,3195.24,Groceries
13959,1651,24-11-2024,4356.08,Dining
13960,1780,05-07-2024,1946.75,Travel
13961,1906,16-12-2024,518.62,Healthcare
13962,1705,11-01-2025,3797.4,Groceries
13963,1326,01-02-2025,3425.76,Electronics
13964,1872,28-08-2024,4177.12,Healthcare
13965,1683,11-03-2025,1395.14,Healthcare
13966,1494,17-08-2024,4851.89,Groceries
13967,1070,24-06-2024,2049.09,Utilities
13968,1344,18-11-2024,4327.83,Utilities
13969,1019,03-03-2025,255.51,Utilities
13970,1624,19-09-2024,4845.51,Dining
13971,1934,02-02-2025,1714.72,Dining
13972,1600,03-11-2024,2596.8,Dining
13973,1460,09-02-2025,4893.4,Travel
13974,1392,21-01-2025,2774.08,Utilities
13975,1524,08-09-2024,1404.25,Groceries
13976,1656,11-02-2025,3393.32,Utilities
13977,1760,22-10-2024,1278.45,Dining
13978,1239,14-12-2024,3239.43,Electronics
13979,1516,01-01-2025,2425.21,Dining
13980,1602,19-02-2025,3422.4,Groceries
13981,1722,17-08-2024,4874.97,Dining
13982,1014,15-05-2025,1614.88,Travel
13983,1239,03-10-2024,2423.39,Travel
13984,1022,01-05-2025,1427.93,Travel
13985,1632,07-09-2024,38.78,Healthcare
13986,1778,14-05-2025,1156.21,Healthcare
13987,1919,30-09-2024,990.49,Utilities
13988,1128,23-02-2025,1830.67,Dining
13989,1317,14-12-2024,3733.34,Travel
13990,1243,16-12-2024,2602.03,Travel
13991,1756,14-04-2025,2071.06,Dining
13992,1439,08-02-2025,2239.38,Groceries
13993,1776,08-11-2024,2949.45,Utilities
13994,1250,27-01-2025,3046.26,Healthcare
13995,1635,25-10-2024,894.48,Groceries
13996,1082,06-01-2025,765.89,Healthcare
13997,1062,12-12-2024,1554.03,Healthcare
13998,1141,01-10-2024,1522.23,Electronics
13999,1384,16-07-2024,4649.87,Dining
14000,1511,02-09-2024,2099.63,Groceries
14001,1304,22-07-2024,3228.11,Healthcare
14002,1207,17-05-2025,507.2,Electronics
14003,1156,23-05-2025,1356.05,Electronics
14004,1385,29-03-2025,4826.5,Utilities
14005,1210,01-04-2025,1734.45,Electronics
14006,1658,28-09-2024,2532.74,Groceries
14007,1039,18-11-2024,1063.28,Groceries
14008,1244,29-11-2024,4977.04,Utilities
14009,1946,13-10-2024,381.04,Healthcare
14010,1743,13-09-2024,2865.08,Utilities
14011,1613,21-02-2025,418.34,Travel
14012,1969,21-11-2024,685.75,Utilities
14013,1455,23-07-2024,4306.7,Groceries
14014,1757,16-08-2024,2020.56,Electronics
14015,1899,06-12-2024,1065.2,Electronics
14016,1337,10-10-2024,4661.66,Utilities
14017,1138,20-02-2025,4176.13,Groceries
14018,1285,23-07-2024,4916.64,Utilities
14019,1326,21-10-2024,2218.12,Electronics
14020,1660,06-03-2025,3760.81,Healthcare
14021,1806,10-11-2024,3488.31,Healthcare
14022,1779,09-03-2025,2370.01,Travel
14023,1041,28-07-2024,2659.86,Groceries
14024,1534,05-04-2025,2888.39,Travel
14025,1811,17-05-2025,4252.42,Electronics
14026,1425,13-12-2024,831.3,Travel
14027,1664,01-05-2025,2533.24,Groceries
14028,1833,17-04-2025,1177.77,Utilities
14029,1296,10-05-2025,3295.31,Dining
14030,1769,15-12-2024,1805.25,Electronics
14031,1025,28-01-2025,1856.8,Electronics
14032,1235,16-11-2024,996.54,Dining
14033,1868,02-03-2025,1394.9,Electronics
14034,1751,08-09-2024,2693.35,Utilities
14035,1340,20-06-2024,913.27,Groceries
14036,1351,29-09-2024,1209,Healthcare
14037,1249,21-09-2024,3169.78,Healthcare
14038,1211,23-12-2024,590.36,Groceries
14039,1553,31-08-2024,1570.18,Electronics
14040,1056,20-05-2025,4289.18,Healthcare
14041,1929,05-05-2025,2389.05,Groceries
14042,1940,09-04-2025,3012.09,Healthcare
14043,1681,14-11-2024,3894.49,Electronics
14044,1255,02-07-2024,3362.64,Electronics
14045,1821,13-01-2025,1856.44,Healthcare
14046,1704,04-04-2025,4870.46,Groceries
14047,1713,12-10-2024,1057.55,Dining
14048,1737,18-09-2024,2730.61,Electronics
14049,1228,26-02-2025,4465.11,Dining
14050,1623,10-10-2024,4913.44,Groceries
14051,1894,15-11-2024,4030.89,Groceries
14052,1391,07-11-2024,1245.85,Dining
14053,1534,19-04-2025,4528.78,Healthcare
14054,1330,27-11-2024,1027.89,Healthcare
14055,1188,21-11-2024,1811.27,Electronics
14056,1453,10-11-2024,2523.68,Groceries
14057,1645,18-09-2024,1082.46,Travel
14058,1007,29-05-2025,2477.38,Healthcare
14059,1067,30-06-2024,591.45,Electronics
14060,1891,21-09-2024,1601.48,Groceries
14061,1504,14-12-2024,838.34,Electronics
14062,1072,18-03-2025,1602.29,Utilities
14063,1977,02-09-2024,3408.73,Healthcare
14064,1198,18-10-2024,3588.26,Utilities
14065,1054,11-02-2025,740.3,Electronics
14066,1650,22-04-2025,1177.46,Electronics
14067,1145,26-06-2024,3494.85,Groceries
14068,1961,06-10-2024,484.54,Groceries
14069,1210,29-11-2024,1026.56,Travel
14070,1129,15-11-2024,1750.43,Utilities
14071,1094,02-09-2024,3712.11,Travel
14072,1178,17-01-2025,3959.05,Utilities
14073,1607,15-05-2025,4429.81,Groceries
14074,1563,12-08-2024,1632.85,Healthcare
14075,1852,03-01-2025,2188.69,Healthcare
14076,1815,28-08-2024,2760.78,Utilities
14077,1955,07-04-2025,2456.7,Utilities
14078,1210,06-02-2025,4432.97,Electronics
14079,1242,21-07-2024,1872.06,Travel
14080,1520,02-02-2025,66.52,Electronics
14081,1081,01-02-2025,3548.74,Travel
14082,1437,15-10-2024,4284.15,Electronics
14083,1743,29-07-2024,1631.85,Dining
14084,1479,29-01-2025,1633.72,Electronics
14085,1319,04-01-2025,2618.39,Dining
14086,1169,16-06-2024,4995.09,Electronics
14087,1739,16-03-2025,1527.57,Healthcare
14088,1203,17-06-2024,2595.03,Groceries
14089,1251,16-04-2025,3067.44,Travel
14090,1435,03-11-2024,1466.57,Utilities
14091,1181,14-07-2024,2381.9,Dining
14092,1621,08-04-2025,3395.3,Electronics
14093,1255,09-03-2025,800.38,Electronics
14094,1311,16-10-2024,1898.32,Dining
14095,1293,29-05-2025,1829.74,Travel
14096,1591,23-10-2024,1739.76,Healthcare
14097,1460,02-04-2025,2206.22,Groceries
14098,1991,02-04-2025,902.6,Utilities
14099,1651,09-01-2025,950.43,Utilities
14100,1207,03-07-2024,3664.04,Electronics
14101,1279,18-02-2025,2261.78,Groceries
14102,1884,28-06-2024,3831.93,Travel
14103,1801,27-12-2024,4383.86,Groceries
14104,1493,29-08-2024,790.35,Utilities
14105,1082,27-10-2024,3200.77,Travel
14106,1974,02-01-2025,4345.32,Dining
14107,1996,25-08-2024,4758.97,Travel
14108,1369,08-08-2024,3621.12,Dining
14109,1408,30-04-2025,1905.74,Utilities
14110,1387,03-01-2025,2620.27,Dining
14111,1172,09-11-2024,1839.12,Travel
14112,1483,08-05-2025,2694.77,Groceries
14113,1452,14-03-2025,4132.97,Groceries
14114,1433,06-09-2024,683.74,Healthcare
14115,1518,29-09-2024,722.31,Healthcare
14116,1625,16-04-2025,1018.29,Groceries
14117,1753,10-08-2024,3535.13,Utilities
14118,1444,28-05-2025,418.06,Healthcare
14119,1779,01-11-2024,2046.8,Groceries
14120,1160,15-10-2024,2303.63,Electronics
14121,1840,16-11-2024,4246.7,Electronics
14122,1977,31-08-2024,322.26,Healthcare
14123,1813,09-01-2025,1853.61,Groceries
14124,1494,20-03-2025,4251.32,Healthcare
14125,1021,13-09-2024,3181.37,Travel
14126,1781,09-06-2025,2248.94,Groceries
14127,1391,14-06-2024,127.15,Travel
14128,1438,23-06-2024,3878.32,Dining
14129,1875,03-05-2025,4178.55,Healthcare
14130,1086,16-06-2024,3836.05,Utilities
14131,1778,29-03-2025,4148.01,Electronics
14132,1929,09-06-2025,4372.69,Dining
14133,1944,30-12-2024,4686.37,Healthcare
14134,1308,18-07-2024,2221.92,Dining
14135,1610,20-12-2024,4624.74,Groceries
14136,1551,10-11-2024,3786.81,Electronics
14137,1157,12-04-2025,4256.66,Healthcare
14138,1567,14-12-2024,2726.38,Electronics
14139,1745,25-06-2024,3484.49,Electronics
14140,1180,08-08-2024,2110.04,Groceries
14141,1264,26-09-2024,3681.87,Groceries
14142,1390,04-10-2024,453.3,Groceries
14143,1475,18-06-2024,4936.29,Travel
14144,1314,06-09-2024,4938.06,Dining
14145,1465,09-02-2025,2941.31,Electronics
14146,1291,04-04-2025,2365.33,Healthcare
14147,1385,03-03-2025,2627.44,Travel
14148,1576,13-09-2024,4309.32,Electronics
14149,1621,22-06-2024,3453.02,Dining
14150,1493,22-09-2024,4246.9,Healthcare
14151,1074,27-03-2025,1244.62,Electronics
14152,1342,27-07-2024,925.63,Dining
14153,1140,20-04-2025,4675.48,Healthcare
14154,1733,09-04-2025,2756.03,Healthcare
14155,1481,02-11-2024,4981.38,Dining
14156,1201,18-02-2025,3991.48,Travel
14157,1159,11-11-2024,3523.75,Dining
14158,1939,29-07-2024,3275.31,Groceries
14159,1195,22-04-2025,3884.16,Healthcare
14160,1005,23-03-2025,4922.34,Travel
14161,1014,15-05-2025,4345.07,Dining
14162,1883,21-09-2024,1954.78,Electronics
14163,1513,09-05-2025,4139.06,Healthcare
14164,1748,11-07-2024,2267.24,Travel
14165,1743,08-07-2024,3740.03,Electronics
14166,1384,07-07-2024,4225.96,Electronics
14167,1504,21-12-2024,3798.54,Electronics
14168,1415,16-03-2025,2436.17,Healthcare
14169,1948,09-03-2025,3799.53,Groceries
14170,1426,01-04-2025,1352.8,Groceries
14171,1963,20-03-2025,1444.3,Groceries
14172,1405,17-11-2024,573.29,Dining
14173,1994,16-06-2024,3133.19,Dining
14174,1761,14-06-2024,4634.17,Healthcare
14175,1383,24-03-2025,777.66,Groceries
14176,1394,27-04-2025,849.32,Travel
14177,1502,05-01-2025,65.06,Utilities
14178,1316,29-01-2025,4823.69,Electronics
14179,1657,31-05-2025,3285.73,Groceries
14180,1603,06-08-2024,3925.71,Groceries
14181,1073,16-07-2024,3859.19,Electronics
14182,1419,21-03-2025,4156.45,Dining
14183,1907,23-01-2025,3384.65,Utilities
14184,1040,12-04-2025,4000.91,Electronics
14185,1944,07-11-2024,661.9,Healthcare
14186,1128,23-08-2024,2831.06,Electronics
14187,1395,27-04-2025,3670.32,Utilities
14188,1955,30-01-2025,614.51,Healthcare
14189,1580,08-05-2025,2591.44,Dining
14190,1167,08-10-2024,2240.6,Dining
14191,1199,09-04-2025,2797.21,Healthcare
14192,1782,12-10-2024,4412.52,Groceries
14193,1447,21-11-2024,1883.53,Electronics
14194,1981,24-12-2024,4579.56,Healthcare
14195,1262,24-03-2025,2165.45,Healthcare
14196,1790,18-06-2024,2965.14,Travel
14197,1936,04-10-2024,3262.7,Healthcare
14198,1770,23-09-2024,3028.04,Utilities
14199,1740,04-12-2024,1318.65,Healthcare
14200,1357,26-08-2024,375.82,Groceries
14201,1522,17-07-2024,4756.08,Healthcare
14202,1727,19-09-2024,3291.83,Groceries
14203,1501,18-02-2025,2648.76,Healthcare
14204,1651,18-01-2025,2595.9,Groceries
14205,1706,09-12-2024,764.05,Travel
14206,1378,02-11-2024,708.74,Groceries
14207,1714,30-09-2024,1908.76,Travel
14208,1060,22-11-2024,4871.92,Groceries
14209,1667,15-07-2024,2583.9,Utilities
14210,1395,03-09-2024,3654.52,Healthcare
14211,1949,13-11-2024,78.47,Groceries
14212,1435,12-01-2025,3471.61,Utilities
14213,1754,25-09-2024,2426.29,Dining
14214,1253,13-12-2024,1869.42,Dining
14215,1249,27-09-2024,2479.35,Healthcare
14216,1490,27-05-2025,3994.84,Groceries
14217,1036,08-03-2025,3752.25,Dining
14218,1944,02-01-2025,1231.1,Groceries
14219,1833,22-12-2024,3256.39,Utilities
14220,1371,11-09-2024,3171.72,Utilities
14221,1647,04-11-2024,1804.67,Utilities
14222,1724,15-06-2024,2994.49,Travel
14223,1693,19-12-2024,3258.45,Healthcare
14224,1029,18-03-2025,3254.29,Groceries
14225,1715,08-11-2024,2078.76,Healthcare
14226,1682,31-10-2024,885.16,Groceries
14227,1661,01-04-2025,3134.61,Groceries
14228,1152,07-01-2025,3434.47,Healthcare
14229,1268,13-03-2025,1919.68,Groceries
14230,1620,21-07-2024,1503.91,Electronics
14231,1467,01-12-2024,705.16,Healthcare
14232,1967,04-09-2024,1598.92,Healthcare
14233,1698,19-01-2025,2737.85,Utilities
14234,1151,18-06-2024,2733.76,Travel
14235,1261,10-11-2024,2914.26,Travel
14236,1254,04-04-2025,3969.02,Utilities
14237,1617,07-09-2024,13.35,Electronics
14238,1593,29-11-2024,4831.22,Travel
14239,1975,30-10-2024,2744.4,Dining
14240,1679,11-12-2024,2574.53,Travel
14241,1862,13-01-2025,3818.21,Groceries
14242,1166,21-07-2024,4680.23,Healthcare
14243,1013,13-02-2025,3813.82,Electronics
14244,1120,07-10-2024,2628.8,Healthcare
14245,1790,16-10-2024,463.35,Dining
14246,1095,03-08-2024,4479.87,Electronics
14247,1660,19-04-2025,2304.65,Electronics
14248,1729,08-02-2025,1415.31,Travel
14249,1939,11-07-2024,3724.04,Healthcare
14250,1394,16-07-2024,4570.86,Utilities
14251,1408,12-01-2025,1025.67,Groceries
14252,1724,13-08-2024,2004.27,Dining
14253,1601,28-08-2024,1226.21,Dining
14254,1998,10-05-2025,4866.12,Groceries
14255,1923,09-06-2025,2559.14,Travel
14256,1083,16-12-2024,2540.43,Healthcare
14257,1531,25-01-2025,1671.8,Groceries
14258,1932,14-09-2024,2793.96,Healthcare
14259,1194,11-07-2024,2530.42,Healthcare
14260,1898,02-08-2024,1309.05,Electronics
14261,1434,12-11-2024,3850.51,Groceries
14262,1170,03-02-2025,1051.05,Utilities
14263,1850,30-04-2025,4164.12,Healthcare
14264,1438,09-12-2024,675.98,Travel
14265,1259,29-12-2024,569.08,Electronics
14266,1709,16-03-2025,996.03,Utilities
14267,1310,01-05-2025,2160.51,Dining
14268,1513,15-01-2025,3952.46,Electronics
14269,1991,31-03-2025,3555.65,Healthcare
14270,1546,07-09-2024,4967.93,Travel
14271,1675,01-07-2024,4269.12,Travel
14272,1908,03-04-2025,1066.01,Utilities
14273,1392,17-12-2024,2797.55,Utilities
14274,1601,14-09-2024,4764.18,Dining
14275,1316,15-11-2024,3880,Electronics
14276,1752,07-10-2024,367.92,Electronics
14277,1422,23-03-2025,2938.76,Travel
14278,1771,18-10-2024,3421.32,Travel
14279,1898,29-04-2025,2523.99,Healthcare
14280,1947,06-08-2024,4006.15,Electronics
14281,1746,23-06-2024,1168.51,Utilities
14282,1891,11-10-2024,4460.08,Healthcare
14283,1092,03-03-2025,3493.65,Utilities
14284,1112,14-01-2025,238.05,Travel
14285,1652,27-01-2025,2958.41,Travel
14286,1587,13-11-2024,2347.54,Healthcare
14287,1796,13-05-2025,4842.98,Utilities
14288,1817,11-06-2024,1650.6,Dining
14289,1353,21-09-2024,3857.94,Healthcare
14290,1834,04-03-2025,2565.51,Electronics
14291,1147,29-08-2024,3936.58,Travel
14292,1276,29-03-2025,887,Electronics
14293,1767,13-01-2025,2778.84,Groceries
14294,1215,13-04-2025,2782.92,Electronics
14295,1953,15-12-2024,4804.01,Travel
14296,1767,06-01-2025,333.2,Healthcare
14297,1408,20-12-2024,2630.42,Utilities
14298,1716,08-10-2024,3735.63,Travel
14299,1316,17-02-2025,1399.97,Travel
14300,1007,08-09-2024,834.83,Groceries
14301,1173,11-10-2024,462.02,Utilities
14302,1836,05-12-2024,4768.56,Healthcare
14303,1504,11-03-2025,4454.14,Healthcare
14304,1002,13-12-2024,528.46,Electronics
14305,1100,25-12-2024,801.65,Electronics
14306,1072,10-01-2025,1935.3,Dining
14307,1793,08-05-2025,3097.49,Utilities
14308,1714,23-03-2025,2206.62,Healthcare
14309,1428,20-03-2025,1941.3,Dining
14310,1538,10-07-2024,1089.93,Healthcare
14311,1427,01-06-2025,660.07,Groceries
14312,1671,19-07-2024,1066.49,Groceries
14313,1296,21-11-2024,668.99,Utilities
14314,1751,07-03-2025,2449.16,Electronics
14315,1442,09-07-2024,571.07,Travel
14316,1175,01-11-2024,3933.82,Groceries
14317,1181,28-07-2024,89.72,Electronics
14318,1384,29-03-2025,892.78,Groceries
14319,1191,14-06-2024,1226.27,Utilities
14320,1721,10-08-2024,707.08,Utilities
14321,1138,27-12-2024,4280.8,Electronics
14322,1203,26-03-2025,2631.78,Healthcare
14323,1499,26-07-2024,2759.27,Groceries
14324,1187,12-08-2024,4365.07,Electronics
14325,1515,24-08-2024,2667.65,Dining
14326,1972,25-11-2024,3057.11,Healthcare
14327,1113,12-05-2025,837.95,Electronics
14328,1462,23-07-2024,2075.45,Healthcare
14329,1581,24-06-2024,126.41,Electronics
14330,1834,18-05-2025,1312.25,Dining
14331,1218,20-11-2024,1908.37,Groceries
14332,1191,18-12-2024,655.79,Groceries
14333,1206,14-08-2024,2270.37,Groceries
14334,1061,07-02-2025,4384.7,Electronics
14335,1768,16-04-2025,451.71,Electronics
14336,1188,29-12-2024,4441.52,Healthcare
14337,1829,15-12-2024,519.1,Travel
14338,1778,02-08-2024,2876.1,Travel
14339,1197,26-03-2025,1130.11,Dining
14340,1266,14-05-2025,4671.26,Utilities
14341,1924,07-01-2025,97.92,Dining
14342,1893,18-11-2024,4494.85,Healthcare
14343,1419,11-11-2024,351.87,Travel
14344,1452,12-06-2024,3011.82,Healthcare
14345,1642,02-10-2024,4195.36,Electronics
14346,1935,24-07-2024,3789.9,Groceries
14347,1640,25-11-2024,326.86,Healthcare
14348,1112,01-10-2024,1987.8,Electronics
14349,1890,15-03-2025,3187.98,Travel
14350,1652,02-06-2025,784.72,Travel
14351,1171,16-05-2025,2718.38,Dining
14352,1082,26-02-2025,94.93,Healthcare
14353,1301,22-09-2024,1080.57,Healthcare
14354,1088,28-12-2024,2246.67,Travel
14355,1387,12-10-2024,164.78,Dining
14356,1128,02-02-2025,154.35,Utilities
14357,1284,20-05-2025,2830.6,Utilities
14358,1066,31-10-2024,4437.26,Dining
14359,1351,13-01-2025,4438.85,Groceries
14360,1031,16-02-2025,459.41,Travel
14361,1600,12-08-2024,2985.79,Utilities
14362,1241,02-08-2024,29.4,Utilities
14363,1490,29-09-2024,4328.56,Healthcare
14364,1497,29-12-2024,3779.06,Utilities
14365,1689,02-03-2025,1943.89,Travel
14366,1779,27-08-2024,1940.64,Electronics
14367,1104,16-04-2025,4327.2,Dining
14368,1010,02-02-2025,1184.92,Travel
14369,1063,13-03-2025,2017.9,Utilities
14370,1273,31-10-2024,4678.68,Electronics
14371,1770,27-12-2024,2479.18,Electronics
14372,1979,29-01-2025,4472.94,Electronics
14373,1008,14-09-2024,787.81,Dining
14374,1682,09-12-2024,3165.68,Utilities
14375,1597,05-12-2024,1415.28,Healthcare
14376,1809,29-08-2024,247.58,Groceries
14377,1043,07-06-2025,3566.45,Travel
14378,1100,15-10-2024,4779.84,Travel
14379,1217,04-06-2025,40.97,Electronics
14380,1535,26-03-2025,3680.43,Electronics
14381,1811,15-03-2025,4480.75,Utilities
14382,1008,06-05-2025,3451.02,Groceries
14383,1385,04-06-2025,4437.66,Electronics
14384,1618,31-07-2024,1757.4,Healthcare
14385,1533,11-08-2024,1208.68,Electronics
14386,1986,29-12-2024,1038.01,Groceries
14387,1780,13-03-2025,140.98,Electronics
14388,1273,27-04-2025,4773.82,Dining
14389,1955,10-12-2024,3552.73,Travel
14390,1498,12-06-2024,2108.96,Healthcare
14391,1485,10-10-2024,1630.67,Electronics
14392,1776,17-11-2024,345.83,Dining
14393,1346,17-08-2024,1564.98,Dining
14394,1619,06-08-2024,4168.52,Travel
14395,1440,08-12-2024,1364.17,Dining
14396,1345,05-07-2024,4692.11,Travel
14397,1380,11-06-2024,2429.32,Electronics
14398,1699,08-10-2024,182.3,Electronics
14399,1912,08-03-2025,4472.35,Dining
14400,1352,20-08-2024,3329.38,Groceries
14401,1323,25-08-2024,4051.63,Electronics
14402,1837,05-03-2025,4738.31,Groceries
14403,1246,15-07-2024,506.97,Dining
14404,1964,03-01-2025,1110.59,Travel
14405,1370,04-12-2024,632.25,Healthcare
14406,1682,15-10-2024,2960.45,Dining
14407,1409,15-07-2024,2218.43,Electronics
14408,1388,02-07-2024,280.28,Healthcare
14409,1626,06-02-2025,4324.67,Electronics
14410,1059,08-12-2024,2934.52,Utilities
14411,1999,25-01-2025,4684.69,Utilities
14412,1365,08-08-2024,3965.48,Travel
14413,1895,04-07-2024,1470.62,Travel
14414,1339,23-10-2024,5.6,Utilities
14415,1826,11-02-2025,1550.45,Electronics
14416,1103,12-01-2025,3190.44,Utilities
14417,1004,18-05-2025,1011.67,Healthcare
14418,1468,04-09-2024,2837.48,Travel
14419,1892,20-10-2024,3402.97,Dining
14420,1716,08-02-2025,2077.29,Groceries
14421,1412,14-06-2024,1198.1,Travel
14422,1743,04-06-2025,2819.51,Healthcare
14423,1856,22-08-2024,1115.37,Dining
14424,1910,23-09-2024,1922.54,Electronics
14425,1948,27-09-2024,3306.37,Electronics
14426,1143,23-04-2025,2589.8,Electronics
14427,1027,28-05-2025,4763.66,Utilities
14428,1617,12-05-2025,2405.17,Dining
14429,1126,21-11-2024,1007.06,Dining
14430,1890,21-01-2025,3027.03,Electronics
14431,1544,19-03-2025,2942.28,Healthcare
14432,1287,05-10-2024,4368.6,Healthcare
14433,1974,29-10-2024,102.07,Travel
14434,1717,06-02-2025,63.26,Healthcare
14435,1770,02-04-2025,3978.06,Travel
14436,1835,12-11-2024,1495.73,Utilities
14437,1255,06-06-2025,1962.28,Electronics
14438,1378,15-09-2024,3409.91,Travel
14439,1463,12-01-2025,2443.27,Healthcare
14440,1634,05-01-2025,223.78,Electronics
14441,1703,13-02-2025,3568.27,Travel
14442,1675,20-02-2025,2155.47,Groceries
14443,1891,26-08-2024,1209.64,Groceries
14444,1487,09-07-2024,610.78,Utilities
14445,1528,25-01-2025,1959.69,Healthcare
14446,1424,07-08-2024,32.17,Electronics
14447,1677,18-07-2024,4152.68,Electronics
14448,1193,19-03-2025,93.87,Groceries
14449,1004,01-09-2024,2889.84,Dining
14450,1654,25-09-2024,3843.85,Utilities
14451,1981,17-08-2024,4520.59,Groceries
14452,1965,19-09-2024,1853.99,Dining
14453,1833,13-01-2025,4211.47,Utilities
14454,1330,18-07-2024,2556.8,Healthcare
14455,1018,28-07-2024,3379.22,Dining
14456,1649,14-04-2025,3594.21,Healthcare
14457,1369,28-12-2024,1455.82,Healthcare
14458,1895,23-01-2025,4302.44,Groceries
14459,1047,14-02-2025,1441.43,Utilities
14460,1993,02-04-2025,810.88,Groceries
14461,1827,04-11-2024,492.91,Utilities
14462,1754,15-10-2024,532.23,Dining
14463,1334,18-01-2025,3229.8,Dining
14464,1695,04-04-2025,2991.04,Dining
14465,1455,06-05-2025,706.52,Dining
14466,1240,24-01-2025,850.07,Travel
14467,1622,29-01-2025,479.14,Utilities
14468,1497,24-09-2024,4887.8,Groceries
14469,1410,18-04-2025,530.28,Healthcare
14470,1757,22-03-2025,2613.9,Electronics
14471,1628,13-05-2025,4656.93,Travel
14472,1814,03-02-2025,39.79,Utilities
14473,1084,23-02-2025,3721.93,Electronics
14474,1357,28-05-2025,4216.16,Groceries
14475,1439,09-12-2024,564.9,Electronics
14476,1962,29-08-2024,2435.59,Travel
14477,1954,13-08-2024,1748.55,Electronics
14478,1965,10-06-2024,2284.91,Dining
14479,1954,09-04-2025,1721.01,Utilities
14480,1488,07-09-2024,4596.11,Groceries
14481,1675,01-09-2024,3716.17,Electronics
14482,1878,14-07-2024,4625.32,Healthcare
14483,1717,05-06-2025,1952.47,Travel
14484,1927,16-04-2025,4518.51,Electronics
14485,1103,02-02-2025,2368.44,Utilities
14486,1752,04-08-2024,1774.83,Groceries
14487,1395,03-08-2024,109.39,Groceries
14488,1301,12-08-2024,2009.2,Travel
14489,1622,10-12-2024,4427.56,Dining
14490,1200,14-05-2025,3239.28,Travel
14491,1730,09-06-2024,3311.07,Electronics
14492,1147,12-10-2024,3369.83,Travel
14493,1891,09-07-2024,4537.85,Travel
14494,1533,22-05-2025,3138.34,Travel
14495,1898,29-06-2024,1422.45,Utilities
14496,1586,01-08-2024,985.41,Travel
14497,1804,24-12-2024,3022.46,Travel
14498,1878,18-04-2025,2159.26,Groceries
14499,1734,26-11-2024,2127.75,Travel
14500,1517,21-11-2024,4399.41,Travel
14501,1033,22-02-2025,4352.62,Groceries
14502,1131,09-12-2024,2792.7,Travel
14503,1510,14-10-2024,3794.39,Dining
14504,1816,04-10-2024,2497.69,Healthcare
14505,1090,20-12-2024,4784.29,Electronics
14506,1309,31-03-2025,55.74,Utilities
14507,1853,24-07-2024,4441.87,Groceries
14508,1690,10-09-2024,1289.17,Dining
14509,1562,12-01-2025,4849.33,Utilities
14510,1896,08-11-2024,2780.77,Utilities
14511,1479,02-11-2024,2433.43,Dining
14512,1173,05-04-2025,4449.38,Utilities
14513,1918,05-11-2024,4142.88,Dining
14514,1457,10-03-2025,1920.35,Electronics
14515,1978,10-12-2024,3369.76,Healthcare
14516,1119,24-10-2024,1141.27,Healthcare
14517,1494,08-10-2024,2441.99,Electronics
14518,1679,30-04-2025,3761.64,Utilities
14519,1554,28-12-2024,446.49,Dining
14520,1247,10-10-2024,1460.89,Utilities
14521,1250,01-01-2025,717.57,Healthcare
14522,1217,09-07-2024,4819.3,Electronics
14523,1175,18-05-2025,4303.15,Groceries
14524,1772,30-01-2025,2347.73,Travel
14525,1967,02-05-2025,3432.71,Dining
14526,1676,31-08-2024,2912.31,Electronics
14527,1717,12-08-2024,2192.01,Healthcare
14528,1092,10-02-2025,1480.69,Travel
14529,1109,28-04-2025,1093.32,Healthcare
14530,1446,24-09-2024,4318.82,Healthcare
14531,1733,12-03-2025,1819.82,Dining
14532,1030,03-08-2024,1844.17,Electronics
14533,1165,01-05-2025,81.55,Travel
14534,1952,25-11-2024,2801.86,Dining
14535,1952,12-01-2025,259.36,Electronics
14536,1335,27-11-2024,730.01,Groceries
14537,1925,16-12-2024,3087.97,Groceries
14538,1393,05-03-2025,97.23,Healthcare
14539,1785,11-04-2025,2135.51,Groceries
14540,1288,14-09-2024,2915.77,Travel
14541,1226,02-03-2025,1528.53,Travel
14542,1737,25-07-2024,983.02,Healthcare
14543,1264,11-01-2025,1579.1,Groceries
14544,1682,24-05-2025,4556.8,Utilities
14545,1488,25-11-2024,1275.11,Groceries
14546,1975,17-02-2025,4058.2,Dining
14547,1920,22-10-2024,3441.2,Dining
14548,1687,17-08-2024,2969.55,Groceries
14549,1127,18-06-2024,1019.63,Groceries
14550,1682,11-05-2025,3147.79,Utilities
14551,1140,29-10-2024,194.92,Electronics
14552,1945,07-05-2025,3917.71,Travel
14553,1548,07-12-2024,128.9,Dining
14554,1649,04-04-2025,2605.94,Groceries
14555,1743,24-02-2025,801.63,Electronics
14556,1504,21-10-2024,1620.39,Healthcare
14557,1093,18-03-2025,3226.66,Dining
14558,1815,20-11-2024,586.56,Dining
14559,1709,31-08-2024,3550.28,Dining
14560,1341,03-02-2025,3326.75,Dining
14561,1893,12-01-2025,2212.56,Dining
14562,1230,15-05-2025,758.59,Electronics
14563,1955,01-06-2025,994.56,Dining
14564,1590,08-06-2025,35.12,Healthcare
