Country,StockCode,Revenue
France,22526,51.0
France,22529,20.16
France,22530,40.32
France,22531,211.68
France,22532,10.08
France,22534,60.480000000000004
France,22535,20.16
France,22537,10.08
France,22539,131.04
France,22540,165.35999999999999
France,22541,20.16
France,22544,167.46
France,22546,10.08
France,22548,15.0
France,22549,243.59999999999997
France,22550,75.0
France,22551,1633.0499999999997
France,22553,699.5999999999999
France,22554,1868.3999999999999
France,22555,957.5999999999999
France,22556,1868.3999999999999
France,22557,435.5999999999999
France,22558,432.93999999999994
France,22559,95.88
France,22560,302.64
France,22561,158.39999999999998
France,22562,75.0
France,22563,75.0
France,22565,20.4
France,22567,54.65
France,22568,45.0
France,22569,30.0
France,22570,15.0
France,22571,56.099999999999994
France,22572,15.299999999999999
France,22573,16.15
France,22574,25.5
France,22575,15.6
France,22576,10.2
France,22577,45.239999999999995
France,22578,21.459999999999997
France,22579,8.7
France,22580,89.25
France,22582,30.599999999999998
France,22583,45.9
France,22584,30.599999999999998
France,22585,75.0
France,22586,10.2
France,22588,35.53
France,22591,19.5
France,22593,30.599999999999998
France,22594,20.4
France,22595,59.5
France,22596,24.36
France,22601,59.5
France,22602,27.2
France,22603,20.4
France,22604,5.1
France,22605,221.6
France,22606,181.75
France,22607,97.85000000000001
France,22608,27.36
France,22609,54.72
France,22610,116.28
France,22613,112.19999999999999
France,22614,34.8
France,22615,74.64
France,22616,144.6
France,22617,242.55
France,22619,168.75
France,22620,566.25
France,22621,74.39999999999999
France,22622,95.6
France,22623,14.850000000000001
France,22624,127.5
France,22625,136.0
France,22626,76.5
France,22627,136.0
France,22628,237.60000000000002
France,22629,1568.3999999999999
France,22630,1037.6999999999998
France,22631,663.0
France,22632,75.60000000000001
France,22633,25.200000000000003
France,22634,427.84999999999997
France,22635,358.2
France,22636,498.1
France,22637,142.79999999999998
France,22638,2.55
France,22644,69.6
France,22645,69.6
France,22646,87.0
France,22649,49.5
France,22650,34.8
France,22652,151.8
France,22654,71.4
France,22659,745.1999999999999
France,22660,47.7
France,22661,246.5
France,22662,684.75
France,22663,216.19
France,22664,21.0
France,22666,17.700000000000003
France,22667,17.700000000000003
France,22668,73.75
France,22669,88.5
France,22688,70.8
France,22689,64.2
France,22690,70.8
France,22692,32.4
France,22693,240.0
France,22695,4.35
France,22696,9.75
France,22697,141.60000000000002
France,22698,70.80000000000001
France,22699,352.5
France,22702,12.600000000000001
France,22704,147.0
France,22705,73.5
France,22708,21.0
France,22710,42.0
France,22711,10.5
France,22712,60.480000000000004
France,22713,25.2
France,22714,20.16
France,22715,15.120000000000001
France,22716,50.4
France,22718,10.08
France,22720,108.9
France,22721,44.550000000000004
France,22722,19.75
France,22725,255.0
France,22726,1275.0
France,22727,1185.0
France,22728,1357.5
France,22729,360.0
France,22730,300.0
France,22732,48.75
France,22733,22.5
France,22734,63.58
France,22736,33.0
France,22737,23.1
France,22738,33.0
France,22739,51.15
France,22740,163.2
France,22741,122.39999999999999
France,22742,70.80000000000001
France,22743,53.10000000000001
France,22744,73.75000000000001
France,22745,352.80000000000007
France,22746,302.40000000000003
France,22747,239.40000000000003
France,22748,453.6
France,22749,108.75
France,22750,221.25
France,22751,52.5
France,22752,502.8
France,22753,45.839999999999996
France,22754,35.64
France,22755,35.64
France,22756,19.68
France,22757,19.68
France,22758,19.68
France,22759,122.09999999999998
France,22766,23.6
France,22768,19.9
France,22771,15.0
France,22774,15.0
France,22775,15.0
France,22776,39.8
France,22778,63.2
France,22779,34.0
France,22781,137.70000000000002
France,22782,49.9
France,22784,14.850000000000001
France,22785,27.0
France,22791,15.0
France,22792,1.7
France,22794,15.9
France,22795,54.0
France,22797,84.75
France,22798,23.6
France,22801,18.75
France,22805,30.0
France,22807,17.700000000000003
France,22809,118.00000000000001
France,22810,70.80000000000001
France,22811,53.1
France,22813,23.4
France,22814,10.08
France,22815,15.120000000000001
France,22816,15.120000000000001
France,22817,10.08
France,22818,75.6
France,22819,5.04
France,22820,15.600000000000001
France,22821,7.800000000000001
France,22829,19.9
France,22831,17.700000000000003
France,22832,99.5
France,22834,25.200000000000003
France,22837,55.800000000000004
France,22838,59.8
France,22840,71.55
France,22841,23.85
France,22842,54.0
France,22843,13.5
France,22844,34.0
France,22845,38.099999999999994
France,22846,153.5
France,22847,118.64999999999999
France,22848,33.9
France,22851,20.4
France,22852,42.5
France,22853,19.5
France,22854,19.8
France,22856,30.0
France,22857,40.8
France,22858,9.899999999999999
France,22859,148.49999999999997
France,22860,9.899999999999999
France,22861,29.699999999999996
France,22863,23.6
France,22866,75.60000000000001
France,22867,25.200000000000003
France,22890,79.6
France,22891,63.75
France,22892,292.5
France,22893,80.64
France,22894,610.6999999999999
France,22895,600.0
France,22897,58.0
France,22898,332.1
France,22899,409.6
France,22900,604.9000000000001
France,22902,75.60000000000001
France,22904,212.40000000000003
France,22906,39.599999999999994
France,22907,220.69
France,22908,276.25
France,22909,56.099999999999994
France,22910,59.00000000000001
France,22911,8.850000000000001
France,22912,44.550000000000004
France,22913,29.700000000000003
France,22914,29.700000000000003
France,22915,20.16
France,22922,127.19999999999999
France,22923,96.6
France,22924,106.8
France,22926,5.95
France,22927,5.95
France,22928,23.8
France,22930,45.9
France,22931,15.299999999999999
France,22933,20.650000000000002
France,22934,20.650000000000002
France,22937,122.39999999999999
France,22938,70.19999999999999
France,22939,39.6
France,22940,170.0
France,22941,93.5
France,22942,34.0
France,22943,4.95
France,22944,28.080000000000002
France,22945,25.5
France,22946,169.5
France,22947,95.4
France,22948,81.6
France,22949,69.6
France,22950,17.4
France,22951,118.80000000000001
France,22952,26.400000000000002
France,22955,50.400000000000006
France,22956,37.800000000000004
France,22957,141.60000000000002
France,22959,241.5
France,22960,284.75
France,22961,522.0
France,22962,145.33
France,22963,135.13
France,22964,201.60000000000002
France,22965,75.60000000000001
France,22966,270.0
France,22967,35.400000000000006
France,22968,68.0
France,22969,87.0
France,22970,390.15
France,22971,328.05
France,22972,222.74999999999997
France,22973,277.19999999999993
France,22974,181.49999999999997
France,22975,151.25
France,22976,333.75
France,22977,92.5
France,22978,116.25
France,22979,17.4
France,22980,19.799999999999997
France,22983,25.2
France,22984,30.240000000000002
France,22986,10.5
France,22988,165.0
France,22989,541.5
France,22990,34.650000000000006
France,22991,479.7
France,22992,871.65
France,22993,75.0
France,22994,10.08
France,22996,10.5
France,22997,10.08
France,22998,20.16
France,22999,0.42
France,23000,10.92
France,23003,0.42
France,23004,30.66
France,23005,20.16
France,23006,10.08
France,23007,1325.6999999999998
France,23008,545.25
France,23009,724.6499999999999
France,23010,785.3999999999999
France,23015,16.5
France,23020,75.0
France,23021,16.6
France,23024,69.36
France,23025,12.48
France,23026,12.48
France,23027,12.48
France,23028,9.899999999999999
France,23029,9.899999999999999
France,23031,9.899999999999999
France,23033,8.7
France,23035,60.89999999999999
France,23040,17.25
France,23048,16.6
France,23049,247.5
France,23050,115.5
France,23051,49.5
France,23052,231.0
France,23053,198.0
France,23054,181.5
France,23058,9.48
France,23065,212.5
France,23066,99.0
France,23068,19.92
France,23071,25.0
France,23072,25.0
France,23075,41.5
France,23076,690.0
France,23077,200.0
France,23078,240.0
France,23079,196.89999999999998
France,23080,49.5
France,23081,99.0
France,23082,101.25
France,23083,45.0
France,23084,7277.2
France,23085,62.400000000000006
France,23086,40.0
France,23090,9.959999999999999
France,23091,31.25
France,23100,15.0
France,23101,49.8
France,23103,16.5
France,23107,23.12
France,23108,506.53999999999996
France,23109,86.7
France,23110,23.0
France,23111,75.0
France,23112,75.0
France,23114,4.95
France,23115,143.55
France,23116,19.8
France,23117,24.75
France,23118,75.0
France,23119,22.32
France,23120,0.84
France,23121,10.92
France,23123,9.959999999999999
France,23124,40.0
France,23125,15.0
France,23126,19.8
France,23128,19.8
France,23129,12.450000000000001
France,23133,56.4
France,23144,19.919999999999998
France,23145,11.399999999999999
France,23146,39.480000000000004
France,23147,52.199999999999996
France,23154,56.160000000000004
France,23155,59.75999999999999
France,23156,255.84
France,23157,27.04
France,23158,299.52
France,23159,424.32
France,23160,15.0
France,23161,15.0
France,23162,15.0
France,23163,79.68
France,23164,39.6
France,23168,60.0
France,23169,74.7
France,23170,218.39999999999998
France,23171,79.19999999999999
France,23172,19.799999999999997
France,23173,276.9
France,23174,166.00000000000003
France,23175,110.5
France,23176,126.0
France,23177,36.0
France,23178,34.68
France,23181,16.5
France,23187,13.919999999999998
France,23189,104.03999999999999
France,23190,183.14999999999998
France,23191,181.49999999999997
France,23192,301.94999999999993
France,23193,18.0
France,23194,72.0
France,23196,126.14999999999999
France,23198,56.55
France,23199,628.16
France,23200,312.0
France,23201,133.12
France,23202,322.4
France,23203,1491.96
France,23204,323.0
France,23205,34.0
France,23206,960.3
France,23207,153.45
France,23208,151.8
France,23209,796.95
France,23210,63.75
France,23211,93.75
France,23212,30.0
France,23213,90.0
France,23214,29.12
France,23216,30.0
France,23219,15.0
France,23221,19.919999999999998
France,23222,123.59999999999998
France,23224,113.63999999999999
France,23229,157.5
France,23230,21.0
France,23231,189.0
France,23232,31.5
France,23233,31.5
France,23234,17.34
France,23235,104.03999999999999
France,23236,144.5
France,23237,273.90000000000003
France,23238,572.7
France,23239,74.7
France,23240,290.5
France,23241,101.92
France,23242,43.68
France,23243,19.8
France,23244,46.8
France,23245,316.8
France,23247,17.34
France,23249,39.599999999999994
France,23250,75.0
France,23251,30.0
France,23252,45.0
France,23253,31.9
France,23254,664.0
France,23255,489.7
France,23256,888.1000000000001
France,23263,15.0
France,23264,45.0
France,23265,3.75
France,23266,46.25
France,23267,45.0
France,23268,43.5
France,23269,34.8
France,23270,17.4
France,23273,8.25
France,23274,8.25
France,23275,30.0
France,23280,120.58
France,23281,31.539999999999996
France,23282,11.62
France,23283,24.75
France,23284,144.45
France,23285,130.32
France,23286,123.52
France,23287,164.32
France,23288,34.0
France,23289,185.0
France,23290,205.0
France,23291,165.0
France,23292,135.0
France,23293,252.32
France,23294,73.03999999999999
France,23295,212.48
France,23296,285.0
France,23297,211.2
France,23298,490.05000000000007
France,23300,19.799999999999997
France,23301,19.799999999999997
France,23306,156.6
France,23307,171.60000000000002
France,23308,94.05000000000001
France,23309,173.25
France,23311,30.599999999999998
France,23312,16.6
France,23313,74.25
France,23314,25.0
France,23316,29.849999999999998
France,23317,99.5
France,23318,253.98000000000002
France,23319,273.90000000000003
France,23320,138.72
France,23321,13.2
France,23322,11.8
France,23323,12.600000000000001
France,23324,24.96
France,23325,109.19999999999999
France,23326,30.240000000000002
France,23328,30.0
France,23329,6.6
France,23332,16.5
France,23333,7.5
France,23334,5.67
France,23338,6.24
France,23339,2.08
France,23341,34.0
France,23342,51.0
France,23343,104.0
France,23344,147.68
France,23345,150.0
France,23346,122.5
France,23347,63.75
France,23348,24.96
France,23349,126.25
France,23350,81.25
France,23351,90.0
France,23352,60.0
France,23353,130.31
France,23354,90.47
France,23355,64.35000000000001
France,23356,41.650000000000006
France,23358,3.75
France,23365,53.300000000000004
France,23366,24.700000000000003
France,23367,89.05
France,23368,78.0
France,23369,28.75
France,23370,20.0
France,23371,101.25
France,23372,120.0
France,23373,8.2
France,23374,24.599999999999998
France,23376,4.29
France,23377,37.44
France,23379,9.36
France,23381,18.72
France,23382,356.88
France,23388,369.35
France,23389,365.20000000000005
France,23390,319.55
France,23391,78.85000000000001
France,23392,24.96
France,23393,37.5
France,23394,7.5
France,23395,52.5
France,23396,56.25
France,23397,59.699999999999996
France,23398,20.4
France,23411,29.700000000000003
France,23415,1.65
France,23424,19.8
France,23427,62.5
France,23432,9.959999999999999
France,23433,19.919999999999998
France,23434,7.9
France,23437,15.0
France,23439,25.200000000000003
France,23445,348.59999999999997
France,23452,11.7
France,23453,15.6
France,23463,19.9
France,23465,33.0
France,23466,33.0
France,23468,33.0
France,23469,8.3
France,23472,29.9
France,23473,9.959999999999999
France,23474,9.959999999999999
France,23475,19.919999999999998
France,23476,15.0
France,23477,15.0
France,23478,15.0
France,23479,15.7
France,23480,705.0
France,23481,12.5
France,23483,15.0
France,23485,25.0
France,23489,5.78
France,23490,22.5
France,23491,16.5
France,23493,210.6
France,23494,65.45
France,23497,52.199999999999996
France,23499,10.08
France,23500,50.0
France,23501,88.75
France,23502,48.75
France,23503,27.5
France,23504,48.75
France,23505,36.25
France,23506,58.800000000000004
France,23507,33.6
France,23508,33.6
France,23509,25.200000000000003
France,23510,16.8
France,23511,33.28
France,23512,35.36
France,23513,20.8
France,23514,20.8
France,23515,22.880000000000003
France,23517,34.68
France,23534,53.550000000000004
France,23535,5.95
France,23541,33.0
France,23542,16.5
France,23543,16.5
France,23545,21.0
France,23546,21.0
France,23551,9.36
France,23554,37.5
France,23555,37.5
France,23556,75.0
France,23559,74.88
France,23562,17.34
France,23564,30.0
France,23565,30.0
France,23566,45.0
France,23569,198.0
France,23570,97.5
France,23571,79.19999999999999
France,23574,7.5
France,23575,15.6
France,23576,15.6
France,23578,15.6
France,23579,15.6
France,23580,15.6
France,23582,93.6
France,23583,67.65
France,23597,2.95
France,23598,70.80000000000001
France,23660,19.799999999999997
France,23681,115.5
France,23695,5.04
France,23697,5.04
France,35443,2.55
France,35953,58.08
France,35970,182.52
France,37342,18.96
France,37370,15.0
France,37413,2.34
France,37475,9.95
France,37495,45.0
France,40001,10.2
France,40016,10.08
France,47566,620.7
France,48111,70.8
France,48138,514.8
France,48184,182.7
France,48185,16.5
France,48187,135.0
France,48194,48.9
France,62018,11.7
France,70007,28.049999999999997
France,72586,15.12
France,72741,13.049999999999999
France,82482,24.15
France,82484,82.95
France,82552,1.45
France,82567,12.600000000000001
France,82582,58.800000000000004
France,82583,25.200000000000003
France,82600,56.7
France,84012,61.199999999999996
France,84050,31.349999999999994
France,84051,8.5
France,84077,153.11999999999998
France,84212,62.400000000000006
France,84228,5.04
France,84347,35.699999999999996
France,84356,23.4
France,84375,783.3000000000001
France,84378,184.29999999999998
France,84380,94.8
France,84580,30.0
France,84592,17.700000000000003
France,84674,17.700000000000003
France,84678,15.299999999999999
France,84692,84.0
France,84744,1.25
France,84792,37.2
France,84817,35.28
France,84819,12.75
France,84820,37.2
France,84821,25.439999999999998
France,84826,1.7
France,84828,125.88
France,84836,90.0
France,84879,1842.76
France,84920,30.0
France,84929,4.5600000000000005
France,84946,15.0
France,84947,15.0
France,84950,7.800000000000001
France,84978,45.0
France,84987,36.25
France,84988,332.04999999999995
France,84991,158.4
France,84992,66.0
France,85015,46.5
France,85016,15.299999999999999
France,85045,19.8
France,85048,63.6
France,85053,25.200000000000003
France,85059,15.0
France,85066,38.25
France,85088,12.600000000000001
France,85095,15.6
France,85116,6.300000000000001
France,85150,10.2
France,85172,6.72
France,85173,61.199999999999996
France,85175,13.44
France,85227,31.45
France,90031,6.0
France,90099,2.55
France,15044C,17.700000000000003
France,15056BL,660.45
France,15056N,303.45000000000005
France,15056P,142.8
France,15058A,31.8
France,15058B,47.7
France,15058C,55.4
France,16156L,21.0
France,16156S,31.5
France,16161P,63.0
France,16161U,10.5
France,16169E,42.0
France,16258A,15.12
France,17011F,15.600000000000001
France,17012A,20.4
France,17012B,20.4
France,35599B,16.98
France,35809A,19.919999999999998
France,35810A,9.959999999999999
France,35810B,3.32
France,35911A,10.2
France,46000S,59.449999999999996
France,47367B,15.0
France,47503A,6.29
France,47504K,9.48
France,47566B,92.55
France,47570B,21.3
France,47578A,17.0
France,47585A,15.0
France,47590A,32.7
France,47590B,465.00000000000006
France,47591D,95.55
France,47593B,18.72
France,47594A,1.95
France,47594B,1.95
France,47599A,151.20000000000002
France,47599B,88.20000000000002
France,48173C,24.75
France,51014L,39.12
France,71101E,10.2
France,72760B,99.5
France,72799E,70.80000000000001
France,72799F,53.1
France,72800C,45.9
France,72800E,59.88000000000001
France,79030G,19.259999999999998
France,79066K,2.55
France,79190A,12.6
France,79190B,18.9
France,79191B,40.8
France,79191C,81.6
France,82613B,18.4
France,82613D,8.4
France,84029E,302.0
France,84029G,91.5
France,84030E,25.5
France,84032B,2.95
France,84086C,35.400000000000006
France,84251G,2.2800000000000002
France,84279B,45.0
France,84279P,120.0
France,84429A,17.700000000000003
France,84509B,15.0
France,84510A,12.5
France,84519A,2.5
France,84519B,2.5
France,84535B,31.200000000000003
France,84536A,13.44
France,84536B,6.72
France,84558A,5.9
France,84559A,1.7
France,84569A,1.25
France,84596B,18.9
France,84596F,18.9
France,84596J,0.42
France,84625A,20.4
France,84673B,0.65
France,84707B,19.9
France,84870B,15.0
France,84870C,15.0
France,84913B,18.6
France,84924A,7.5
France,84927A,2.1
France,84927D,12.600000000000001
France,84927E,12.600000000000001
France,84927F,14.700000000000001
France,84931A,15.299999999999999
France,84931B,30.599999999999998
France,84963A,171.8
France,84970L,11.399999999999999
France,84970S,10.2
France,84997A,192.65
France,84997B,602.4499999999999
France,84997C,248.35000000000002
France,84997D,660.95
France,85014A,944.8500000000001
France,85014B,1236.0000000000002
France,85032A,20.400000000000002
France,85032C,12.600000000000001
France,85039A,39.599999999999994
France,85040A,39.599999999999994
France,85049A,15.0
France,85049C,30.0
France,85049D,30.0
France,85049E,1.25
France,85049G,30.0
France,85049H,16.25
France,85099B,903.37
France,85099C,41.6
France,85099F,398.3
France,85114C,9.899999999999999
France,85123A,131.75
France,85130C,2.37
France,85135C,15.9
France,85136A,7.95
France,85159B,23.4
France,85169B,15.0
France,85169D,45.0
France,85170D,25.200000000000003
France,85183B,15.0
France,85194S,0.65
France,85199L,7.800000000000001
France,85199S,14.280000000000001
France,85206A,9.899999999999999
France,85230B,6.959999999999999
France,85230E,6.959999999999999
France,85230G,6.959999999999999
France,85232D,29.700000000000003
France,90030B,6.0
France,90030C,6.0
France,90184B,35.8
France,90184C,35.8
France,90201B,35.400000000000006
France,90201C,17.700000000000003
France,C2,186.0
France,M,9492.37
France,POST,15454.0
Germany,10002,0.85
Germany,10125,84.8
Germany,10135,212.0
Germany,11001,54.08
Germany,15034,3.3600000000000003
Germany,15036,853.32
Germany,15039,0.85
Germany,16008,8.64
Germany,16011,20.16
Germany,16014,25.200000000000003
Germany,16016,59.5
Germany,16045,32.0
Germany,16054,4.32
Germany,16218,4.8
Germany,16235,56.7
Germany,16236,11.76
Germany,16237,31.5
Germany,16238,17.64
Germany,16259,8.64
Germany,17003,60.120000000000005
Germany,20652,30.0
Germany,20658,75.0
Germany,20665,159.3
Germany,20668,2.88
Germany,20674,110.0
Germany,20675,195.0
Germany,20676,280.0
Germany,20677,140.0
Germany,20679,1046.7
Germany,20681,39.0
Germany,20682,474.5
Germany,20684,26.0
Germany,20685,822.6
Germany,20696,15.0
Germany,20702,127.5
Germany,20704,45.1
Germany,20705,15.6
Germany,20707,15.0
Germany,20711,66.56
Germany,20712,1135.42
Germany,20713,250.64000000000001
Germany,20716,16.25
Germany,20717,17.5
Germany,20718,137.5
Germany,20719,854.0
Germany,20723,185.9
Germany,20724,471.5
Germany,20725,496.45
Germany,20726,859.45
Germany,20727,184.8
Germany,20728,204.6
Germany,20749,286.2
Germany,20750,791.7
Germany,20751,25.200000000000003
Germany,20752,12.600000000000001
Germany,20754,75.60000000000001
Germany,20755,20.4
Germany,20761,30.0
Germany,20766,15.0
Germany,20767,106.2
Germany,20772,30.599999999999998
Germany,20774,8.25
Germany,20794,20.4
Germany,20796,19.799999999999997
Germany,20828,107.1
Germany,20846,15.0
Germany,20897,17.700000000000003
Germany,20902,12.7
Germany,20903,12.7
Germany,20914,247.80000000000004
Germany,20961,12.5
Germany,20963,50.0
Germany,20971,105.0
Germany,20972,15.0
Germany,20973,227.50000000000003
Germany,20974,27.3
Germany,20975,76.7
Germany,20977,300.0
Germany,20978,60.0
Germany,20979,300.0
Germany,20981,91.8
Germany,20982,20.4
Germany,20983,40.8
Germany,20984,17.159999999999997
Germany,20992,18.72
Germany,20997,44.550000000000004
Germany,20998,35.55
Germany,21002,12.75
Germany,21014,13.919999999999998
Germany,21015,6.959999999999999
Germany,21025,12.5
Germany,21034,0.95
Germany,21035,837.1
Germany,21039,214.2
Germany,21041,53.10000000000001
Germany,21042,107.10000000000001
Germany,21051,12.600000000000001
Germany,21054,17.9
Germany,21055,35.8
Germany,21056,44.75
Germany,21058,54.4
Germany,21059,10.2
Germany,21061,10.2
Germany,21062,30.599999999999998
Germany,21068,45.0
Germany,21078,20.4
Germany,21080,331.5
Germany,21084,16.92
Germany,21086,304.20000000000005
Germany,21088,78.72000000000001
Germany,21090,24.24
Germany,21094,353.59999999999997
Germany,21096,73.56
Germany,21108,83.07
Germany,21110,13.5
Germany,21114,37.5
Germany,21115,13.5
Germany,21116,118.80000000000001
Germany,21121,725.0
Germany,21122,487.5
Germany,21123,30.0
Germany,21124,427.5
Germany,21125,93.75
Germany,21126,60.0
Germany,21128,61.5
Germany,21135,54.08
Germany,21136,81.12
Germany,21137,90.0
Germany,21154,337.5
Germany,21155,272.7
Germany,21156,202.79999999999998
Germany,21158,17.4
Germany,21159,17.4
Germany,21164,342.9
Germany,21165,171.0
Germany,21169,20.28
Germany,21175,30.300000000000004
Germany,21194,23.400000000000002
Germany,21196,19.799999999999997
Germany,21197,39.599999999999994
Germany,21202,39.599999999999994
Germany,21204,19.799999999999997
Germany,21205,15.299999999999999
Germany,21206,118.79999999999998
Germany,21207,59.39999999999999
Germany,21208,14.04
Germany,21209,23.4
Germany,21210,458.2
Germany,21211,69.6
Germany,21212,551.1
Germany,21213,123.75000000000001
Germany,21215,26.400000000000002
Germany,21216,685.2
Germany,21217,543.15
Germany,21218,525.0
Germany,21219,37.5
Germany,21220,37.5
Germany,21221,25.0
Germany,21224,12.5
Germany,21226,6.25
Germany,21231,260.0
Germany,21232,836.32
Germany,21238,345.09999999999997
Germany,21239,163.2
Germany,21240,209.1
Germany,21242,473.2
Germany,21243,256.88
Germany,21244,236.6
Germany,21245,121.67999999999999
Germany,21246,29.700000000000003
Germany,21249,318.6
Germany,21250,17.700000000000003
Germany,21251,85.55000000000001
Germany,21257,95.4
Germany,21258,200.7
Germany,21259,11.9
Germany,21262,2.95
Germany,21264,23.4
Germany,21272,20.0
Germany,21277,87.8
Germany,21284,20.28
Germany,21289,20.0
Germany,21291,13.6
Germany,21292,13.6
Germany,21293,12.600000000000001
Germany,21311,13.919999999999998
Germany,21314,16.8
Germany,21318,9.899999999999999
Germany,21320,15.299999999999999
Germany,21328,59.39999999999999
Germany,21329,39.599999999999994
Germany,21340,51.0
Germany,21354,32.5
Germany,21355,2.5
Germany,21358,15.0
Germany,21360,25.75
Germany,21371,9.0
Germany,21374,15.0
Germany,21380,53.10000000000001
Germany,21381,20.28
Germany,21383,7.800000000000001
Germany,21389,10.2
Germany,21392,12.600000000000001
Germany,21394,86.58
Germany,21395,74.88
Germany,21397,18.72
Germany,21398,31.32
Germany,21399,37.44
Germany,21401,2.88
Germany,21402,5.76
Germany,21403,8.64
Germany,21408,25.5
Germany,21411,68.0
Germany,21415,12.600000000000001
Germany,21424,102.5
Germany,21426,86.4
Germany,21427,25.200000000000003
Germany,21428,68.0
Germany,21429,183.29999999999998
Germany,21430,146.25
Germany,21439,75.0
Germany,21441,10.2
Germany,21446,15.0
Germany,21447,15.0
Germany,21452,241.90000000000003
Germany,21456,15.0
Germany,21458,15.0
Germany,21462,6.75
Germany,21467,67.5
Germany,21471,67.5
Germany,21479,64.0
Germany,21481,609.5
Germany,21484,328.2
Germany,21485,428.70000000000005
Germany,21494,75.0
Germany,21495,73.5
Germany,21497,73.5
Germany,21498,157.5
Germany,21499,115.5
Germany,21500,105.0
Germany,21503,31.5
Germany,21504,10.08
Germany,21506,15.120000000000001
Germany,21507,40.32
Germany,21508,10.08
Germany,21509,50.4
Germany,21519,10.08
Germany,21523,269.4
Germany,21524,151.5
Germany,21527,47.7
Germany,21531,188.1
Germany,21533,89.10000000000001
Germany,21534,14.850000000000001
Germany,21535,76.5
Germany,21537,51.0
Germany,21539,314.1
Germany,21544,10.2
Germany,21555,15.299999999999999
Germany,21556,61.199999999999996
Germany,21558,756.9
Germany,21559,1085.3999999999999
Germany,21561,61.199999999999996
Germany,21562,15.0
Germany,21563,159.3
Germany,21564,230.10000000000002
Germany,21576,40.5
Germany,21577,283.5
Germany,21578,351.0
Germany,21579,67.5
Germany,21580,67.5
Germany,21581,54.0
Germany,21588,15.299999999999999
Germany,21592,90.0
Germany,21615,15.0
Germany,21620,15.0
Germany,21621,17.0
Germany,21622,29.700000000000003
Germany,21624,17.85
Germany,21625,20.85
Germany,21628,14.95
Germany,21642,6.959999999999999
Germany,21650,4.5600000000000005
Germany,21656,26.099999999999998
Germany,21658,245.67
Germany,21666,15.600000000000001
Germany,21668,364.2
Germany,21669,209.39999999999998
Germany,21670,224.39999999999998
Germany,21671,239.39999999999998
Germany,21672,418.79999999999995
Germany,21673,274.2
Germany,21675,10.2
Germany,21679,40.8
Germany,21680,204.85
Germany,21682,19.8
Germany,21683,17.700000000000003
Germany,21698,14.879999999999999
Germany,21700,275.4
Germany,21703,15.120000000000001
Germany,21704,10.2
Germany,21705,39.599999999999994
Germany,21706,99.0
Germany,21707,19.8
Germany,21708,19.8
Germany,21710,59.400000000000006
Germany,21715,25.5
Germany,21716,102.0
Germany,21718,60.0
Germany,21719,20.4
Germany,21723,10.2
Germany,21724,20.4
Germany,21731,1201.1999999999998
Germany,21735,25.5
Germany,21739,35.400000000000006
Germany,21741,17.700000000000003
Germany,21746,135.0
Germany,21747,45.0
Germany,21749,12.600000000000001
Germany,21754,18.75
Germany,21755,18.75
Germany,21756,17.85
Germany,21770,14.850000000000001
Germany,21773,15.0
Germany,21774,30.0
Germany,21775,15.0
Germany,21786,30.240000000000002
Germany,21787,265.2
Germany,21788,40.8
Germany,21789,81.6
Germany,21791,90.0
Germany,21809,1.25
Germany,21811,18.72
Germany,21817,24.240000000000002
Germany,21826,12.5
Germany,21828,5.0
Germany,21829,30.24
Germany,21832,19.799999999999997
Germany,21843,383.25
Germany,21844,35.400000000000006
Germany,21871,196.79999999999998
Germany,21873,15.0
Germany,21874,34.8
Germany,21877,30.0
Germany,21878,10.2
Germany,21880,124.20000000000002
Germany,21881,48.120000000000005
Germany,21882,24.720000000000002
Germany,21883,88.44000000000001
Germany,21884,49.440000000000005
Germany,21889,135.0
Germany,21890,33.95
Germany,21891,49.8
Germany,21892,62.5
Germany,21894,30.0
Germany,21896,37.800000000000004
Germany,21899,1.9500000000000002
Germany,21903,25.200000000000003
Germany,21905,12.600000000000001
Germany,21906,54.0
Germany,21907,50.400000000000006
Germany,21908,31.500000000000004
Germany,21914,450.0
Germany,21915,435.0
Germany,21916,63.0
Germany,21917,22.259999999999998
Germany,21918,60.480000000000004
Germany,21925,15.0
Germany,21926,15.0
Germany,21927,15.0
Germany,21928,148.46
Germany,21929,223.60000000000002
Germany,21930,187.2
Germany,21931,292.24
Germany,21932,23.1
Germany,21933,56.1
Germany,21934,16.5
Germany,21935,66.0
Germany,21936,378.25
Germany,21937,210.1
Germany,21944,10.2
Germany,21948,45.0
Germany,21949,90.0
Germany,21955,7.95
Germany,21967,65.03999999999999
Germany,21972,20.299999999999997
Germany,21973,2.9
Germany,21974,142.1
Germany,21975,49.50000000000001
Germany,21976,217.8
Germany,21977,151.25
Germany,21980,97.67999999999999
Germany,21981,162.71999999999997
Germany,21982,20.879999999999995
Germany,21983,6.959999999999999
Germany,21984,23.279999999999998
Germany,21985,6.959999999999999
Germany,21986,86.4
Germany,21987,62.400000000000006
Germany,21988,81.6
Germany,21989,81.6
Germany,21990,107.7
Germany,21991,47.7
Germany,21992,32.7
Germany,21993,120.0
Germany,22021,9.899999999999999
Germany,22024,10.08
Germany,22025,30.240000000000002
Germany,22026,5.04
Germany,22027,30.240000000000002
Germany,22028,30.240000000000002
Germany,22029,120.96000000000001
Germany,22030,5.04
Germany,22031,5.04
