transaction_id,customer_id,timestamp,amount,transaction_type,channel,status
426,1082,2025-06-08T02:19:51,907.34,withdrawal,Branch,success
427,1052,2025-06-11T14:14:29,702.33,deposit,ATM,success
428,1032,2025-06-19T06:37:38,106.15,withdrawal,ATM,success
429,1035,2025-06-13T22:47:08,958.63,withdrawal,Branch,success
430,1002,2025-06-20T13:51:47,335.4,withdrawal,Branch,success
431,1086,2025-06-10T14:56:39,206.4,withdrawal,ATM,success
432,1065,2025-05-26T21:17:01,930.8,withdrawal,Branch,success
433,1038,2025-05-31T03:30:34,430.79,deposit,ATM,failed
434,1062,2025-06-07T05:27:51,237.87,withdrawal,Online,success
435,1061,2025-06-03T05:10:23,781.62,deposit,ATM,success
436,1077,2025-06-22T17:33:45,885.82,deposit,Branch,success
437,1091,2025-06-07T10:25:02,425.61,deposit,ATM,success
438,1065,2025-05-27T09:41:58,281.94,deposit,ATM,success
439,1067,2025-05-30T19:25:29,497.66,deposit,Branch,success
440,1012,2025-06-23T12:10:57,909.0,withdrawal,ATM,success
441,1066,2025-06-15T15:25:48,473.88,deposit,Branch,success
442,1040,2025-06-11T07:52:52,750.95,withdrawal,Online,success
443,1096,2025-06-09T18:35:14,296.11,deposit,ATM,success
444,1090,2025-06-15T17:33:44,157.38,deposit,ATM,failed
445,1061,2025-06-23T23:24:40,128.56,withdrawal,ATM,success
446,1099,2025-06-19T08:58:39,677.37,withdrawal,Online,failed
447,1049,2025-05-31T03:51:49,503.68,withdrawal,Online,success
448,1085,2025-06-13T05:54:42,887.1,deposit,Branch,success
449,1016,2025-06-22T12:54:01,260.63,withdrawal,Branch,success
450,1029,2025-06-03T18:35:04,851.34,deposit,Online,success
451,1093,2025-06-06T21:53:59,590.0,withdrawal,ATM,success
452,1045,2025-05-27T16:50:26,239.61,deposit,Branch,success
453,1005,2025-06-15T17:10:13,828.53,withdrawal,Branch,success
454,1003,2025-05-25T15:05:49,316.6,deposit,ATM,success
455,1058,2025-06-19T18:52:39,638.01,deposit,ATM,success
456,1052,2025-06-20T16:28:07,495.07,deposit,ATM,success
457,1038,2025-06-04T02:41:21,310.75,withdrawal,Branch,success
458,1087,2025-06-12T05:28:31,836.54,deposit,Online,success
459,1085,2025-06-15T11:37:28,569.13,withdrawal,Online,success
460,1072,2025-05-28T22:39:07,953.67,deposit,Branch,success
461,1072,2025-06-10T13:50:15,546.06,withdrawal,Branch,success
462,1068,2025-06-09T18:51:53,386.86,withdrawal,Online,success
463,1049,2025-05-31T14:19:32,265.49,withdrawal,ATM,success
464,1039,2025-06-09T03:01:38,871.79,deposit,Online,failed
465,1072,2025-06-19T03:58:01,471.41,withdrawal,Branch,success
466,1050,2025-06-09T13:28:09,318.57,deposit,Online,success
467,1058,2025-06-14T08:56:20,862.42,deposit,Branch,success
468,1025,2025-06-10T09:09:26,146.38,withdrawal,Branch,success
469,1006,2025-06-14T01:57:25,886.26,deposit,Branch,success
470,1072,2025-06-08T21:35:23,295.31,deposit,Online,success
471,1002,2025-06-21T11:03:50,290.63,deposit,Branch,success
472,1097,2025-05-31T17:25:39,531.03,deposit,Branch,success
473,1027,2025-06-03T20:38:11,456.97,deposit,Branch,success
474,1037,2025-06-14T22:58:55,442.6,withdrawal,Online,success
475,1066,2025-06-12T22:51:46,894.53,withdrawal,ATM,success
476,1093,2025-06-02T23:52:59,522.54,withdrawal,ATM,success
477,1053,2025-06-24T10:15:12,141.14,deposit,Branch,success
478,1034,2025-06-22T04:10:56,597.98,withdrawal,Online,success
479,1043,2025-06-09T03:45:31,307.02,deposit,Online,success
480,1088,2025-06-14T06:14:18,403.81,withdrawal,Branch,success
481,1063,2025-06-21T03:31:11,514.75,withdrawal,ATM,success
482,1070,2025-05-25T13:35:58,539.48,deposit,Branch,success
483,1010,2025-06-09T07:09:59,950.67,deposit,ATM,success
484,1081,2025-06-08T11:24:19,308.29,deposit,ATM,success
485,1059,2025-06-04T18:00:26,435.88,withdrawal,Branch,success
486,1001,2025-06-15T09:58:57,578.99,withdrawal,ATM,success
487,1093,2025-06-22T16:51:28,347.27,withdrawal,ATM,success
488,1090,2025-06-23T23:56:19,706.63,deposit,ATM,failed
489,1068,2025-06-10T04:34:27,234.01,deposit,Branch,success
490,1046,2025-06-17T02:52:37,340.59,withdrawal,ATM,success
491,1052,2025-06-15T23:50:40,513.1,deposit,Branch,success
492,1088,2025-06-16T00:16:48,845.26,deposit,Branch,failed
493,1084,2025-06-04T22:06:24,783.63,deposit,Online,success
494,1071,2025-06-19T08:41:15,528.4,deposit,Branch,success
495,1064,2025-06-17T12:25:42,860.8,withdrawal,Branch,failed
496,1013,2025-06-02T18:49:53,905.31,deposit,ATM,success
497,1089,2025-05-29T15:55:14,898.8,withdrawal,Online,success
498,1010,2025-06-08T07:45:42,715.99,withdrawal,Branch,success
499,1005,2025-06-19T13:40:18,261.42,withdrawal,ATM,failed
500,1076,2025-06-10T19:38:57,229.77,withdrawal,ATM,success
501,1073,2025-05-30T01:55:50,316.42,withdrawal,Branch,success
502,1043,2025-06-05T22:46:06,445.46,deposit,Branch,success
503,1065,2025-06-09T14:47:29,770.91,withdrawal,ATM,success
504,1030,2025-06-05T10:51:07,854.81,withdrawal,Branch,success
505,1077,2025-06-04T05:07:47,457.03,withdrawal,ATM,success
506,1058,2025-06-01T16:48:23,541.54,withdrawal,Branch,failed
507,1056,2025-05-26T17:35:03,267.16,withdrawal,ATM,success
508,1038,2025-05-27T18:58:10,818.25,deposit,ATM,success
509,1049,2025-06-06T10:23:20,740.51,deposit,Branch,success
510,1047,2025-06-17T14:42:02,195.9,deposit,Online,success
511,1098,2025-06-24T05:18:44,342.79,deposit,ATM,success
512,1058,2025-05-29T01:58:39,601.29,withdrawal,ATM,success
513,1046,2025-06-16T15:43:29,598.8,withdrawal,Online,success
514,1053,2025-06-14T15:59:07,449.02,deposit,Branch,failed
515,1032,2025-06-22T11:49:54,614.76,deposit,Branch,success
516,1018,2025-06-03T23:39:36,342.03,withdrawal,Online,success
517,1022,2025-06-13T04:29:38,491.21,withdrawal,Online,success
518,1010,2025-06-18T13:07:04,425.01,deposit,Branch,success
519,1077,2025-06-13T22:45:21,655.0,withdrawal,ATM,success
520,1001,2025-06-06T09:23:20,953.94,withdrawal,Branch,success
521,1043,2025-06-01T17:03:35,496.2,withdrawal,Branch,failed
522,1018,2025-05-25T19:35:12,370.39,deposit,Online,success
523,1051,2025-05-30T17:18:35,971.85,withdrawal,Branch,success
524,1063,2025-06-15T04:27:28,970.99,deposit,Online,success
525,1051,2025-06-05T04:05:42,428.51,deposit,Branch,failed
526,1024,2025-06-03T02:02:58,713.54,deposit,Branch,success
527,1091,2025-06-19T16:35:28,288.68,withdrawal,Branch,success
528,1053,2025-06-17T02:21:59,705.68,deposit,Branch,success
529,1033,2025-05-27T23:38:07,692.8,withdrawal,Online,success
530,1077,2025-06-21T14:33:05,531.31,withdrawal,Branch,success
531,1089,2025-06-06T15:27:49,476.47,deposit,Online,success
532,1069,2025-05-31T10:31:10,634.44,deposit,ATM,success
533,1085,2025-06-16T16:56:35,698.22,deposit,Branch,success
534,1073,2025-06-01T00:28:40,985.25,withdrawal,Online,failed
535,1056,2025-06-17T02:28:30,195.35,deposit,Online,success
536,1096,2025-06-20T07:56:24,566.92,deposit,Online,success
537,1060,2025-06-21T16:19:18,795.11,deposit,Online,failed
538,1062,2025-06-23T10:52:44,194.09,withdrawal,ATM,success
539,1094,2025-06-09T22:48:20,227.51,withdrawal,Online,success
540,1027,2025-06-16T00:45:43,569.0,withdrawal,Online,success
541,1093,2025-06-24T06:55:06,727.09,withdrawal,ATM,success
542,1091,2025-06-19T01:14:09,203.58,withdrawal,Branch,success
543,1022,2025-06-15T06:18:56,936.93,deposit,Branch,success
544,1021,2025-06-21T03:26:37,397.89,withdrawal,Online,success
545,1052,2025-06-16T04:39:13,666.78,deposit,Branch,success
546,1051,2025-06-02T06:33:32,126.27,deposit,Online,success
547,1050,2025-06-17T14:09:44,104.01,deposit,ATM,success
548,1091,2025-06-16T09:29:45,827.86,deposit,Branch,success
549,1069,2025-06-07T03:06:24,268.26,withdrawal,ATM,success
550,1034,2025-06-06T13:10:54,703.63,withdrawal,Branch,failed
551,1041,2025-06-08T00:13:04,637.27,withdrawal,Branch,success
552,1046,2025-06-19T20:29:05,860.97,deposit,Branch,success
553,1039,2025-06-18T01:43:23,926.81,deposit,Branch,success
554,1016,2025-06-06T03:52:05,314.72,deposit,ATM,success
555,1019,2025-06-07T21:03:21,559.74,withdrawal,Branch,success
556,1050,2025-06-15T21:36:55,480.73,withdrawal,Branch,success
557,1083,2025-05-29T07:24:04,937.63,deposit,Branch,success
558,1037,2025-06-08T10:01:26,226.27,withdrawal,Online,success
559,1046,2025-06-05T22:19:53,956.66,withdrawal,ATM,success
560,1050,2025-06-07T17:41:51,967.45,withdrawal,Online,success
561,1054,2025-06-10T20:25:02,739.13,withdrawal,Online,success
562,1073,2025-06-10T01:36:55,127.77,deposit,Online,success
563,1029,2025-06-20T18:26:58,583.85,deposit,Online,success
564,1099,2025-05-29T11:00:23,789.33,deposit,Branch,success
565,1100,2025-06-01T06:20:38,588.8,withdrawal,Branch,success
566,1006,2025-06-01T20:51:25,784.0,withdrawal,Branch,success
567,1055,2025-06-05T18:33:56,192.17,deposit,Online,success
568,1005,2025-06-13T03:23:42,504.76,withdrawal,ATM,success
569,1016,2025-06-01T23:09:27,798.07,deposit,ATM,success
570,1076,2025-06-04T22:23:59,720.22,withdrawal,ATM,success
571,1027,2025-05-28T15:57:31,832.18,deposit,Branch,success
572,1036,2025-06-14T16:28:58,637.17,deposit,Online,failed
573,1038,2025-06-14T08:00:51,360.4,withdrawal,Branch,failed
574,1087,2025-06-10T14:37:53,833.66,deposit,Online,failed
575,1036,2025-06-20T21:18:52,880.34,deposit,Branch,success
576,1032,2025-06-17T03:58:04,231.62,withdrawal,ATM,success
577,1087,2025-06-14T17:32:19,453.43,deposit,Branch,success
578,1081,2025-05-28T13:40:17,472.8,withdrawal,ATM,success
579,1099,2025-06-04T14:06:22,183.79,withdrawal,Branch,failed
580,1048,2025-06-14T22:37:45,509.23,withdrawal,Online,success
581,1100,2025-06-13T10:54:00,862.45,deposit,Branch,failed
582,1082,2025-06-22T21:37:42,697.73,withdrawal,ATM,success
583,1051,2025-05-26T11:52:58,296.05,withdrawal,ATM,success
584,1042,2025-06-22T11:51:16,845.51,withdrawal,Branch,success
585,1073,2025-06-13T00:18:09,867.18,withdrawal,Branch,success
586,1006,2025-06-17T16:50:54,189.62,withdrawal,ATM,success
587,1021,2025-05-25T19:59:45,497.16,deposit,Online,success
588,1089,2025-06-11T14:57:19,918.47,withdrawal,ATM,success
589,1036,2025-06-09T01:02:08,184.01,withdrawal,Online,success
590,1086,2025-06-13T11:29:38,913.42,deposit,ATM,success
591,1040,2025-06-14T21:19:18,753.39,deposit,Online,success
592,1091,2025-06-20T16:11:56,185.67,deposit,Online,success
593,1076,2025-06-21T01:25:00,303.57,withdrawal,ATM,success
594,1044,2025-06-23T19:58:00,835.4,withdrawal,Branch,success
595,1010,2025-06-05T06:04:22,306.05,deposit,Branch,success
596,1014,2025-06-18T05:57:18,382.02,withdrawal,ATM,success
597,1097,2025-06-05T04:46:17,887.05,deposit,ATM,success
598,1002,2025-06-07T19:07:09,649.29,deposit,Online,success
599,1028,2025-06-15T16:54:44,665.27,deposit,Online,success
600,1057,2025-06-18T02:56:26,873.97,deposit,ATM,success
601,1016,2025-05-26T22:56:34,630.62,withdrawal,Online,failed
602,1041,2025-06-13T10:10:41,811.97,deposit,Online,success
603,1032,2025-06-10T20:44:45,598.06,withdrawal,Branch,success
604,1085,2025-06-14T04:11:23,888.24,deposit,Branch,success
605,1025,2025-06-02T13:25:03,773.06,withdrawal,Branch,success
606,1031,2025-06-17T05:40:32,545.4,deposit,ATM,success
607,1077,2025-05-31T17:49:25,163.91,deposit,Online,failed
608,1017,2025-06-20T11:25:32,448.15,withdrawal,Online,success
609,1023,2025-05-26T20:32:41,786.45,deposit,ATM,success
610,1002,2025-06-13T16:11:36,335.97,deposit,ATM,failed
611,1051,2025-06-23T06:43:54,555.95,withdrawal,Online,success
612,1011,2025-06-21T22:41:27,676.48,deposit,Online,success
613,1011,2025-05-26T20:42:10,560.17,deposit,ATM,success
614,1051,2025-05-29T14:55:57,627.79,deposit,Online,success
615,1094,2025-06-15T08:29:48,958.09,deposit,ATM,success
616,1056,2025-06-01T03:13:40,204.39,deposit,Online,success
617,1085,2025-06-16T23:02:39,766.59,deposit,ATM,success
618,1090,2025-06-03T08:51:22,110.22,withdrawal,Online,success
619,1093,2025-05-27T23:42:45,333.32,withdrawal,ATM,success
620,1035,2025-06-07T04:13:50,759.64,deposit,ATM,success
621,1055,2025-06-12T22:48:52,344.78,deposit,Online,success
622,1074,2025-06-10T10:31:12,664.78,withdrawal,Online,success
623,1008,2025-06-04T19:43:43,549.65,deposit,Online,success
624,1099,2025-06-16T14:53:23,192.61,deposit,ATM,success
625,1001,2025-06-10T09:55:46,139.63,deposit,ATM,success
626,1047,2025-06-10T22:20:35,444.68,deposit,ATM,failed
627,1005,2025-06-12T22:50:26,597.58,withdrawal,ATM,success
628,1054,2025-06-08T01:19:08,924.27,withdrawal,Online,success
629,1074,2025-06-15T00:17:07,435.53,deposit,ATM,success
630,1067,2025-06-06T19:02:39,983.27,withdrawal,ATM,success
631,1037,2025-05-29T12:33:15,796.17,withdrawal,Online,success
632,1059,2025-06-17T09:04:25,107.17,deposit,Online,success
633,1039,2025-05-26T11:42:35,765.62,deposit,Online,success
634,1064,2025-06-20T17:35:43,998.01,deposit,Branch,failed
635,1098,2025-05-28T01:48:38,816.38,deposit,ATM,failed
636,1004,2025-06-11T12:51:36,309.7,withdrawal,Branch,success
637,1002,2025-06-05T10:21:51,955.89,deposit,Branch,success
638,1095,2025-05-28T21:04:22,754.49,deposit,ATM,success
639,1031,2025-05-27T12:01:50,477.83,deposit,ATM,success
640,1012,2025-05-27T01:16:45,139.51,deposit,Branch,success
641,1048,2025-06-06T13:13:57,512.61,deposit,Branch,success
642,1018,2025-06-04T05:23:55,673.49,withdrawal,ATM,success
643,1008,2025-05-26T12:52:15,491.48,deposit,ATM,success
644,1041,2025-06-01T22:39:53,933.44,withdrawal,Branch,success
645,1042,2025-06-06T03:03:06,386.25,withdrawal,ATM,success
646,1026,2025-05-31T16:11:05,222.5,deposit,ATM,success
647,1058,2025-06-17T12:51:55,519.45,withdrawal,ATM,success
648,1099,2025-05-31T02:24:00,286.87,withdrawal,Online,success
649,1016,2025-06-21T22:11:55,181.38,withdrawal,Branch,success
650,1006,2025-06-05T03:04:25,293.52,withdrawal,ATM,success
651,1032,2025-06-17T02:55:49,971.56,withdrawal,Branch,success
652,1039,2025-06-06T23:40:19,334.15,deposit,ATM,failed
653,1058,2025-06-12T10:55:14,600.36,deposit,ATM,success
654,1018,2025-06-02T16:36:54,209.31,deposit,ATM,success
655,1052,2025-06-23T23:02:34,435.02,deposit,Branch,success
656,1010,2025-06-24T00:37:16,119.62,deposit,ATM,failed
657,1057,2025-05-31T02:34:01,828.37,deposit,Online,success
658,1060,2025-06-02T11:55:39,145.57,withdrawal,Branch,success
659,1004,2025-06-09T15:30:47,444.46,withdrawal,ATM,success
660,1024,2025-05-30T19:04:15,347.48,withdrawal,ATM,success
661,1080,2025-06-22T15:20:35,655.28,withdrawal,Online,success
662,1071,2025-05-26T19:02:39,531.13,deposit,Online,success
663,1054,2025-06-09T16:34:59,279.51,deposit,Branch,failed
664,1070,2025-06-22T11:58:42,815.36,withdrawal,Branch,success
665,1070,2025-06-12T18:23:27,803.29,withdrawal,Branch,success
666,1050,2025-06-13T19:15:45,343.39,deposit,Online,success
667,1004,2025-06-04T04:11:51,906.19,withdrawal,ATM,success
668,1061,2025-05-29T05:40:08,576.49,deposit,ATM,success
669,1085,2025-06-23T06:58:14,317.04,deposit,ATM,success
670,1050,2025-06-06T08:04:00,419.32,deposit,ATM,success
671,1041,2025-05-30T11:51:01,825.59,withdrawal,Branch,success
672,1090,2025-06-09T04:29:45,416.51,deposit,Branch,failed
673,1064,2025-06-23T16:39:24,587.91,deposit,Online,success
674,1008,2025-05-31T10:09:57,309.36,deposit,ATM,success
675,1001,2025-06-22T00:29:09,398.56,deposit,ATM,success
676,1023,2025-05-27T12:58:32,926.9,withdrawal,ATM,success
677,1076,2025-06-11T09:38:54,734.23,deposit,ATM,success
678,1047,2025-06-20T09:49:11,964.5,withdrawal,Branch,failed
679,1051,2025-06-15T08:13:23,627.41,withdrawal,Online,success
680,1021,2025-06-12T12:52:22,759.12,withdrawal,Branch,failed
681,1084,2025-05-28T21:28:01,385.56,withdrawal,ATM,success
682,1023,2025-06-19T02:36:49,440.55,withdrawal,ATM,success
683,1001,2025-06-11T02:41:23,953.91,withdrawal,Branch,success
684,1078,2025-05-26T03:52:02,386.4,deposit,Branch,success
685,1064,2025-06-14T22:31:50,226.58,deposit,ATM,success
686,1041,2025-06-18T08:15:10,251.1,deposit,Branch,success
687,1094,2025-05-30T16:05:18,897.99,withdrawal,ATM,success
688,1032,2025-06-15T14:13:04,723.86,withdrawal,Online,success
689,1093,2025-06-12T03:06:22,101.15,withdrawal,Online,success
690,1022,2025-06-16T20:45:42,896.1,withdrawal,Online,success
691,1049,2025-06-01T23:22:27,191.29,withdrawal,Branch,success
692,1088,2025-06-15T16:30:21,303.02,withdrawal,ATM,success
693,1005,2025-06-03T02:20:27,365.42,withdrawal,Online,failed
694,1010,2025-06-19T21:00:20,407.63,withdrawal,ATM,success
695,1071,2025-06-07T15:47:43,947.65,deposit,Online,success
696,1079,2025-06-24T10:42:59,903.9,deposit,Online,failed
697,1022,2025-06-20T16:08:36,646.59,withdrawal,ATM,success
698,1043,2025-06-18T00:26:31,285.0,deposit,Online,success
699,1093,2025-06-17T02:44:37,933.02,withdrawal,Branch,success
700,1031,2025-06-15T16:36:27,186.32,withdrawal,Branch,success
701,1063,2025-06-23T07:24:34,238.23,withdrawal,ATM,success
702,1038,2025-06-07T13:49:48,841.51,withdrawal,ATM,success
703,1027,2025-06-10T04:38:19,253.75,withdrawal,ATM,success
704,1015,2025-06-06T11:08:57,377.52,withdrawal,Online,success
705,1085,2025-05-29T18:05:46,338.5,withdrawal,ATM,success
706,1049,2025-06-08T02:06:05,432.46,withdrawal,ATM,success
707,1060,2025-06-16T10:20:56,337.06,withdrawal,Branch,success
708,1097,2025-06-06T09:14:53,726.82,deposit,ATM,success
709,1070,2025-06-17T02:33:04,472.59,deposit,Branch,success
710,1050,2025-06-22T05:02:58,836.56,withdrawal,Branch,success
711,1061,2025-06-24T04:12:52,615.44,deposit,Online,success
712,1051,2025-06-12T22:40:52,912.5,deposit,Branch,success
713,1067,2025-06-10T21:03:25,820.41,deposit,ATM,failed
714,1058,2025-05-26T22:33:52,255.59,deposit,ATM,success
715,1017,2025-06-18T13:02:07,138.41,deposit,Branch,success
716,1081,2025-06-10T07:47:44,233.09,withdrawal,Online,failed
717,1009,2025-06-03T08:59:07,178.32,withdrawal,Branch,success
718,1036,2025-06-18T05:09:48,567.72,deposit,Branch,success
719,1067,2025-06-04T20:15:51,803.52,deposit,Online,success
720,1073,2025-06-11T18:31:39,629.14,deposit,ATM,success
721,1013,2025-06-07T02:07:44,807.17,withdrawal,Online,success
722,1084,2025-06-11T01:39:00,537.03,withdrawal,ATM,success
723,1052,2025-06-08T02:57:08,229.47,withdrawal,ATM,success
724,1043,2025-06-23T11:41:51,721.46,deposit,Branch,success
725,1035,2025-06-07T23:00:10,907.33,deposit,Online,success
726,1039,2025-06-21T12:40:12,379.85,withdrawal,Branch,success
727,1030,2025-05-26T00:57:12,220.95,withdrawal,Online,success
728,1054,2025-06-19T15:02:27,644.48,deposit,ATM,success
729,1053,2025-06-03T19:43:24,766.85,withdrawal,ATM,success
730,1021,2025-05-29T16:52:22,159.06,withdrawal,ATM,success
731,1068,2025-06-06T06:19:36,891.4,deposit,ATM,success
732,1026,2025-06-14T06:38:59,853.28,deposit,ATM,success
733,1047,2025-06-18T06:21:40,734.17,withdrawal,Online,success
734,1065,2025-06-21T11:57:13,457.25,deposit,Branch,success
735,1048,2025-06-06T05:07:27,539.91,withdrawal,ATM,failed
736,1061,2025-06-17T15:48:55,628.19,withdrawal,Online,success
737,1034,2025-06-18T08:58:29,774.07,deposit,Online,success
738,1007,2025-06-16T07:17:16,246.62,deposit,ATM,success
739,1087,2025-05-26T09:12:59,286.06,withdrawal,Branch,success
740,1100,2025-05-30T01:32:30,970.42,deposit,Online,failed
741,1083,2025-06-08T19:56:09,255.88,deposit,ATM,success
742,1040,2025-06-05T07:18:18,741.47,withdrawal,Online,success
743,1045,2025-06-14T04:17:17,513.1,deposit,Online,success
744,1067,2025-06-06T08:35:51,841.88,withdrawal,Branch,success
745,1066,2025-06-09T09:52:57,999.49,withdrawal,Branch,success
746,1078,2025-06-22T18:41:16,354.41,deposit,Online,success
747,1036,2025-06-12T11:03:59,676.54,withdrawal,Online,success
748,1084,2025-06-17T12:30:54,368.91,deposit,Branch,success
749,1008,2025-06-21T09:58:09,824.89,withdrawal,Branch,success
750,1018,2025-06-20T07:41:43,749.15,withdrawal,Online,success
751,1054,2025-06-11T05:37:59,464.14,deposit,Branch,success
752,1074,2025-06-15T04:52:28,834.41,withdrawal,Branch,success
753,1088,2025-06-21T06:22:32,581.17,withdrawal,Branch,success
754,1039,2025-06-10T14:31:35,860.88,deposit,Online,success
755,1017,2025-06-11T15:00:56,766.83,deposit,Branch,success
756,1084,2025-06-16T13:46:41,180.37,withdrawal,ATM,success
757,1040,2025-06-07T16:46:01,478.43,withdrawal,Online,success
758,1038,2025-06-09T10:22:06,517.38,deposit,Online,success
759,1082,2025-06-06T18:01:59,625.22,deposit,Online,success
760,1065,2025-06-05T17:43:22,207.83,withdrawal,Branch,success
761,1007,2025-05-31T09:42:03,883.76,deposit,ATM,failed
762,1044,2025-06-03T21:30:13,468.27,withdrawal,ATM,success
763,1092,2025-06-09T20:46:00,262.32,deposit,Online,success
764,1023,2025-05-31T08:25:04,382.07,deposit,ATM,success
765,1027,2025-06-20T13:27:12,785.07,deposit,Branch,success
766,1063,2025-06-03T12:50:30,806.69,deposit,ATM,success
767,1082,2025-06-03T20:17:17,486.47,withdrawal,Online,success
768,1005,2025-06-05T01:13:58,580.4,withdrawal,ATM,success
769,1097,2025-06-18T01:15:32,849.91,deposit,ATM,success
770,1081,2025-06-07T23:16:19,760.24,deposit,Branch,success
771,1040,2025-06-23T04:02:42,216.04,withdrawal,Branch,success
772,1022,2025-06-20T00:22:22,158.76,deposit,Online,failed
773,1059,2025-06-23T12:26:17,755.05,withdrawal,Online,success
774,1018,2025-06-08T06:50:38,408.46,withdrawal,Online,success
775,1022,2025-05-30T10:14:53,953.28,withdrawal,ATM,success
776,1094,2025-06-03T23:17:24,986.39,deposit,Branch,success
777,1065,2025-06-08T22:16:43,252.09,withdrawal,Branch,success
778,1005,2025-06-05T14:09:49,437.67,withdrawal,Branch,success
779,1077,2025-06-12T01:35:00,995.21,deposit,Branch,success
780,1007,2025-06-03T06:11:28,720.77,withdrawal,Online,success
781,1071,2025-06-09T05:17:38,327.46,deposit,ATM,success
782,1081,2025-05-26T05:36:38,108.37,withdrawal,Branch,success
783,1067,2025-06-20T11:26:20,342.98,deposit,Online,success
784,1014,2025-05-31T16:36:23,560.43,deposit,Online,success
785,1014,2025-06-07T20:43:21,547.97,deposit,Online,success
786,1026,2025-05-27T18:09:22,422.13,withdrawal,Online,success
787,1071,2025-05-28T04:39:14,546.72,deposit,Branch,failed
788,1043,2025-06-21T09:50:11,311.05,deposit,Branch,success
789,1015,2025-06-08T17:29:25,851.71,withdrawal,ATM,failed
790,1100,2025-05-31T16:15:10,560.53,deposit,Online,success
791,1059,2025-06-18T09:02:30,989.8,withdrawal,Online,success
792,1013,2025-05-30T12:38:59,831.86,deposit,Online,success
793,1087,2025-05-26T03:25:00,381.44,deposit,ATM,success
794,1006,2025-06-22T09:57:35,108.71,deposit,Branch,success
795,1043,2025-06-08T08:24:21,421.77,withdrawal,Branch,success
796,1094,2025-06-17T08:00:49,183.66,withdrawal,ATM,success
797,1052,2025-06-17T18:52:08,966.08,withdrawal,Online,success
798,1062,2025-06-15T22:18:36,819.91,deposit,ATM,success
799,1093,2025-06-11T02:04:40,152.78,deposit,ATM,success
800,1076,2025-06-03T11:55:33,534.41,withdrawal,ATM,success
801,1100,2025-05-28T00:59:05,422.74,deposit,Branch,success
802,1094,2025-06-06T19:17:07,976.1,deposit,Online,failed
803,1015,2025-06-17T17:43:17,898.83,withdrawal,ATM,success
804,1084,2025-05-31T02:02:52,382.81,deposit,Branch,success
805,1067,2025-05-28T17:15:26,570.79,deposit,Online,success
806,1032,2025-06-13T23:59:04,533.74,withdrawal,ATM,success
807,1072,2025-06-18T10:03:10,902.86,deposit,ATM,success
808,1021,2025-05-29T03:26:19,555.01,withdrawal,Online,success
809,1010,2025-06-22T13:24:18,776.29,withdrawal,ATM,success
810,1036,2025-05-28T03:35:08,145.32,deposit,Branch,success
811,1052,2025-06-01T21:54:05,835.39,deposit,Online,success
812,1074,2025-06-01T18:57:16,503.29,withdrawal,Online,success
813,1064,2025-06-21T20:52:56,770.72,deposit,ATM,success
814,1005,2025-06-09T07:07:14,601.42,deposit,ATM,success
815,1080,2025-05-29T16:22:10,673.78,deposit,Branch,success
816,1044,2025-06-06T14:17:24,427.01,deposit,ATM,success
817,1043,2025-05-31T07:07:57,604.14,withdrawal,Branch,success
818,1092,2025-06-21T15:19:43,507.28,deposit,Branch,success
819,1044,2025-06-14T18:00:16,419.63,withdrawal,Branch,success
820,1090,2025-06-23T23:32:16,195.69,deposit,Online,success
821,1092,2025-06-23T11:39:53,768.26,withdrawal,ATM,success
822,1026,2025-06-05T12:04:16,268.79,withdrawal,ATM,success
823,1025,2025-06-19T21:58:04,745.11,deposit,Online,success
824,1082,2025-06-13T00:17:57,853.72,deposit,Online,success
825,1076,2025-06-16T10:00:50,960.57,deposit,Online,success
826,1095,2025-06-16T00:56:02,143.71,withdrawal,Branch,success
827,1066,2025-06-08T23:34:05,802.97,deposit,Branch,success
828,1094,2025-06-23T02:48:29,833.72,deposit,Online,success
829,1078,2025-06-15T08:44:58,894.43,withdrawal,Online,failed
830,1089,2025-06-09T08:55:13,786.14,withdrawal,Online,failed
831,1038,2025-06-22T03:37:40,507.56,deposit,ATM,success
832,1090,2025-05-28T11:18:00,897.79,withdrawal,Branch,success
833,1041,2025-06-24T03:23:53,740.69,deposit,ATM,success
834,1092,2025-05-30T08:44:31,361.52,withdrawal,Branch,success
835,1091,2025-06-04T15:13:01,685.08,deposit,Branch,success
836,1082,2025-06-04T18:59:19,390.14,deposit,Online,success
837,1075,2025-06-07T09:27:42,613.57,withdrawal,Branch,success
838,1069,2025-05-29T11:43:00,357.34,withdrawal,ATM,success
839,1004,2025-06-02T04:06:41,442.78,deposit,Branch,success
840,1035,2025-06-06T04:35:23,775.17,deposit,Online,success
841,1019,2025-06-02T23:38:02,855.44,withdrawal,ATM,success
842,1005,2025-06-21T08:14:39,422.81,withdrawal,ATM,success
843,1087,2025-05-29T04:35:00,765.54,deposit,Branch,success
844,1050,2025-06-02T03:30:01,313.84,withdrawal,Branch,success
845,1049,2025-05-25T16:14:38,448.8,withdrawal,Branch,success
846,1096,2025-06-14T09:05:02,326.21,withdrawal,ATM,failed
847,1091,2025-06-16T10:00:05,738.59,withdrawal,Branch,success
848,1078,2025-06-23T08:58:00,276.82,deposit,Online,success
849,1088,2025-06-17T08:36:51,167.02,deposit,Branch,success
850,1049,2025-06-08T16:28:06,136.57,withdrawal,Branch,success
